"ranking_date","player_id","player_name","atp_rank","atp_points"
"20260525","132831","Giovanni Oradini","602","62"
"20260525","208343","Andrew Paulson","603","61"
"20260525","210295","Cooper Williams","604","61"
"20260525","209931","Lukas Pokorny","605","61"
"20260525","207987","Ryuki Matsuda","606","61"
"20260525","209867","Daniil Ostapenkov","607","61"
"20260525","207664","Luca Staeheli","608","61"
"20260525","210218","Bruno Fernandez","609","61"
"20260525","202398","Michael Vrbensky","610","60"
"20260525","207202","Karl Poling","611","60"
"20260525","210545","Luis Carlos Alvarez","612","59"
"20260525","208092","Filippo Moroni","613","59"
"20260525","200665","Yuta Kawahashi","614","59"
"20260525","213178","Cruz Hewitt","615","59"
"20260525","209866","Karlis Ozolins","616","58"
"20260525","207407","Peter Makk","617","58"
"20260525","200661","Yuki Mochizuki","618","58"
"20260525","208099","Santiago De La Fuente","619","58"
"20260525","211901","Yanis Ghazouani Durand","620","58"
"20260525","212830","Samuel Alejandro Linde Palacios","621","58"
"20260525","200218","Mate Valkusz","622","57"
"20260525","210250","Erik Arutiunian","623","57"
"20260525","207884","Arthur Bouquier","624","57"
"20260525","212784","Maximo Zeitune","625","57"
"20260525","200713","Federico Iannaccone","626","57"
"20260525","209940","Romain Faucon","627","57"
"20260525","210672","Leo Vithoontien","628","57"
"20260525","210498","Gerard Campana Lee","629","57"
"20260525","211501","Kenta Miyoshi","630","56"
"20260525","200255","Alexander Weis","631","56"
"20260525","209517","Igor Kudriashov","632","56"
"20260525","202154","Uisung Park","633","56"
"20260525","210447","Leo Raquillet","634","56"
"20260525","212788","Amir Omarkhanov","635","56"
"20260525","210505","Marcel Zielinski","636","56"
"20260525","210744","Kaylan Bigun","637","56"
"20260525","208168","Nicolas Tepmahc","638","56"
"20260525","111153","Christopher Eubanks","639","55"
"20260525","135753","Patrick Maloney","640","55"
"20260525","211594","Luca Wiedenmann","641","55"
"20260525","209043","Yuta Kikuchi","642","55"
"20260525","206912","Stuart Parker","643","54"
"20260525","209120","Yassine Dlimi","644","54"
"20260525","210513","Tuncay Duran","645","54"
"20260525","210553","Jacob Bradshaw","646","54"
"20260525","200445","Maxence Beauge","647","54"
"20260525","212157","Timofei Derepasko","648","54"
"20260525","126177","Strong Kirchheimer","649","54"
"20260525","211543","Lorenzo Sciahbasi","650","53"
"20260525","210242","Ryan Colby","651","53"
"20260525","126762","Aleksandre Bakshi","652","53"
"20260525","210063","Matyas Cerny","653","53"
"20260525","133794","S D Prajwal Dev","654","53"
"20260525","144923","Louis Wessels","655","53"
"20260525","144907","Adrian Oetzbach","656","53"
"20260525","122113","Yurii Dzhavakian","657","53"
"20260525","210320","Kyle Kang","658","52"
"20260525","210077","Aidan Kim","659","52"
"20260525","213003","Pierluigi Basile","660","52"
"20260525","122078","Dmitry Popko","661","52"
"20260525","105671","Gastao Elias","662","52"
"20260525","207994","Chase Ferguson","663","52"
"20260525","207893","Daniel De Jonge","664","52"
"20260525","208182","Saba Purtseladze","665","52"
"20260525","212029","Dimitris Sakellaridis","666","52"
"20260525","211673","Duncan Chan","667","51"
"20260525","144826","Aziz Dougaz","668","51"
"20260525","129814","Ivan Ivanov","669","51"
"20260525","126208","Yusuke Takahashi","670","51"
"20260525","213713","Melios Efstathiou","671","51"
"20260525","210507","Nicolas Villalon","672","51"
"20260525","104755","Richard Gasquet","673","50"
"20260525","212405","Gavin Young","674","50"
"20260525","126183","Mariano Kestelboim","675","50"
"20260525","212978","Izan Almazan Valiente","676","50"
"20260525","212886","Radu David Turcanu","677","50"
"20260525","209246","Alan Magadan","678","50"
"20260525","211618","Jan Kumstat","679","49"
"20260525","106249","Joao Domingues","680","49"
"20260525","207239","Nikolay Vylegzhanin","681","49"
"20260525","211596","Yaroslav Demin","682","49"
"20260525","208411","Daniel Antonio Nunez","683","49"
"20260525","211756","Michal Krajci","684","49"
"20260525","212831","Samuel Heredia","685","49"
"20260525","106137","Tristan Lamasine","686","48"
"20260525","200574","Alexander Donski","687","48"
"20260525","211550","Yusuke Kusuhara","688","48"
"20260525","208876","Egor Agafonov","689","48"
"20260525","212071","Kasra Rahmani","690","48"
"20260525","208861","Keisuke Saitoh","691","48"
"20260525","208909","Johan Alexander Rodriguez Rodriguez","692","47"
"20260525","111788","Naoki Nakagawa","693","47"
"20260525","202366","Tadeas Paroulek","694","47"
"20260525","126335","Sora Fukuda","695","47"
"20260525","209914","Andreja Petrovic","696","47"
"20260525","200595","Lorenzo Bocchi","697","47"
"20260525","207557","Maik Steiner","698","47"
"20260525","210686","Michael Agwi","699","46"
"20260525","209385","Samuel Vincent Ruggeri","700","46"
"20260525","207134","Fitriadi M Rifqi","701","46"
"20260525","133820","Ignacio Monzon","702","46"
"20260525","105453","Kei Nishikori","703","45"
"20260525","211566","Patrick Schoen","704","45"
"20260525","200176","Manish Sureshkumar","705","45"
"20260525","210687","Pawit Sornlaksup","706","45"
"20260525","134389","Tim Handel","707","45"
"20260525","211409","Guillaume Dalmasso","708","45"
"20260525","134457","Nicolas Moreno De Alboran","709","44"
"20260525","110618","Elmar Ejupovic","710","44"
"20260525","212104","Pablo Martinez Gomez","711","44"
"20260525","212749","Andres Santamarta Roig","712","44"
"20260525","202168","Ye Cong Mo","713","44"
"20260525","208078","Tomas Farjat","714","44"
"20260525","206923","Shinji Hazawa","715","44"
"20260525","212603","Benjamin Torrealba","716","44"
"20260525","211767","James Watt","717","43"
"20260525","208267","Oscar Weightman","718","43"
"20260525","126209","Peter Bertran","719","43"
"20260525","212969","Matisse Bobichon","720","43"
"20260525","210398","Gabriele Pennaforti","721","43"
"20260525","208265","Pierre Delage","722","43"
"20260525","126723","Denys Klok","723","43"
"20260525","211649","Fernando Cavallo","724","43"
"20260525","210604","Loann Massard","725","43"
"20260525","210537","Josip Simundza","726","43"
"20260525","149145","Matteo Covato","727","43"
"20260525","209360","Samir Hamza Reguig","728","43"
"20260525","210577","Alejandro Turriziani Alvarez","729","42"
"20260525","132017","Mwendwa Mbithi","730","42"
"20260525","208386","Matt Kuhar","731","42"
"20260525","202230","Maxence Bertimon","732","42"
"20260525","210252","Seydina Andre","733","42"
"20260525","211355","Oskar Brostrom Poulsen","734","41"
"20260525","210236","Attila Boros","735","41"
"20260525","210025","Branko Djuric","736","41"
"20260525","105700","Jose Pereira","737","41"
"20260525","125806","Dominik Kellovsky","738","41"
"20260525","207535","Marlon Vankan","739","41"
"20260525","213062","Nikolai Barsukov","740","41"
"20260525","212160","Ryan Fishback","741","41"
"20260525","202305","Franco Ribero","742","41"
"20260525","202148","Michiel De Krom","743","41"
"20260525","206916","Joshua Charlton","744","41"
"20260525","208285","Fausto Tabacco","745","41"
"20260525","109739","Maximilian Marterer","746","40"
"20260525","202342","Ryan Seggerman","747","40"
"20260525","106264","Karue Sell","748","40"
"20260525","134794","Alexis Gautier","749","40"
"20260525","209182","Toby Alex Kodat","750","40"
"20260525","210629","Alejandro Juan Mano","751","40"
"20260525","212286","Rodrigo Alujas","752","40"
"20260525","207181","Govind Nanda","753","39"
"20260525","210048","Pierre Yves Bailly","754","39"
"20260525","123993","Lucas Gerch","755","39"
"20260525","202277","Damien Wenger","756","39"
"20260525","213760","Pavel Lagutin","757","39"
"20260525","200538","Matyas Fuele","758","39"
"20260525","105814","Maximilian Neuchrist","759","39"
"20260525","202346","Ben Jones","760","39"
"20260525","212025","Yannik Kelm","761","39"
"20260525","210200","Yanaki Milev","762","39"
"20260525","200632","Evan Zhu","763","39"
"20260525","208230","Alibek Kachmazov","764","38"
"20260525","212248","Fryderyk Lechno Wasiutynski","765","38"
"20260525","138485","Conner Huertas Del Pino","766","38"
"20260525","209067","Hunter Heck","767","38"
"20260525","106227","Ji Sung Nam","768","38"
"20260525","200030","Facundo Juarez","769","38"
"20260525","207736","Arklon Huertas Del Pino","770","38"
"20260525","210494","Theo Papamalamis","771","38"
"20260525","209904","Alejandro Manzanera Pertusa","772","38"
"20260525","209198","Gian Luca Tanner","773","38"
"20260525","200216","Giovanni Fonio","774","38"
"20260525","212306","Ignacio Parisca","775","38"
"20260525","211707","Amit Vales","776","38"
"20260525","149117","Lorenzo Angelini","777","38"
"20260525","208277","Taiyo Yamanaka","778","38"
"20260525","208532","Thiago Cigarran","779","38"
"20260525","210145","John Sperle","780","38"
"20260525","202089","Aleksandr Braynin","781","38"
"20260525","121264","Oscar Jose Gutierrez","782","38"
"20260525","200325","Emil Ruusuvuori","783","37"
"20260525","214004","Michael Antonius","784","37"
"20260525","212275","Thijs Boogaard","785","37"
"20260525","212756","Nikita Bilozertsev","786","37"
"20260525","132999","Kai Wehnelt","787","37"
"20260525","208925","John Hallquist Lithen","788","37"
"20260525","207660","Nicholas David Ionel","789","37"
"20260525","211758","Matthew Summers","790","37"
"20260525","210294","Jack Anthrop","791","36"
"20260525","211524","Abel Forger","792","36"
"20260525","208094","Jorge Plans","793","36"
"20260525","207383","Taisei Ichikawa","794","36"
"20260525","209337","Luca Castagnola","795","36"
"20260525","208818","Finn Murgett","796","36"
"20260525","111505","Enzo Couacaud","797","35"
"20260525","212455","Lucas Andrade Da Silva","798","35"
"20260525","212115","Hoyoung Roh","799","35"
"20260525","212837","Roger Pascual Ferra","800","35"
"20260525","106075","Jozef Kovalik","801","35"
"20260525","210328","Matt Ponchet","802","35"
"20260525","206921","Scott Jones","803","35"
"20260525","200270","Alex Knaff","804","35"
"20260525","209959","Woobin Shin","805","35"
"20260525","202327","Marko Miladinovic","806","35"
"20260525","144751","Rigele Te","807","35"
"20260525","202258","Rafael Izquierdo Luque","808","35"
"20260525","105868","Wilson Leite","809","35"
"20260525","207776","William Grant","810","35"
"20260525","106397","Wishaya Trongcharoenchaikul","811","35"
"20260525","200335","Felipe Meligeni Alves","812","34"
"20260525","126939","Khumoun Sultanov","813","34"
"20260525","110602","Dennis Novak","814","34"
"20260525","209937","Giorgio Tabacco","815","34"
"20260525","209985","Amaury Raynel","816","34"
"20260525","209038","Linang Xiao","817","34"
"20260525","208302","Nikola Slavic","818","34"
"20260525","210052","Nicolas Zanellato","819","34"
"20260525","212285","Albert Pedrico Kravtsov","820","33"
"20260525","122495","Shintaro Imai","821","33"
"20260525","210203","Pedro Rodenas","822","33"
"20260525","207456","Dong Ju Kim","823","33"
"20260525","202418","Stijn Slump","824","33"
"20260525","104932","Kenny De Schepper","825","33"
"20260525","208372","Natan Rodrigues","826","33"
"20260525","212269","Marc Majdandzic","827","33"
"20260525","208152","Gabriele Bosio","828","33"
"20260525","213036","Luis Guto Miguel","829","32"
"20260525","126185","Evgenii Tiurnev","830","32"
"20260525","213010","Marc Van Der Merwe","831","32"
"20260525","126581","Juan Sebastian Osorio","832","32"
"20260525","207592","Martin Van Der Meerschen","833","32"
"20260525","208071","Oleksii Krutykh","834","32"
"20260525","212221","Tianhui Zhang","835","32"
"20260525","202369","Daniel Salazar Martinez","836","32"
"20260525","207788","Thanapet Chanta","837","32"
"20260525","207794","Younes Lalami Laaroussi","838","32"
"20260525","209253","Andrea Fiorentini","839","32"
"20260525","212086","Grigory Shebekin","840","31"
"20260525","132310","Tiago Cacao","841","31"
"20260525","200228","Felix Corwin","842","31"
"20260525","210143","Maximilian Homberg","843","31"
"20260525","132374","Jesse Flores","844","31"
"20260525","144748","Kris Van Wyk","845","31"
"20260525","200125","Mykyta Mashtakov","846","31"
"20260525","208166","Xiaofei Wang","847","31"
"20260525","209128","Diego Augusto Barreto Sanchez","848","31"
"20260525","210652","Dragos Nicolae Cazacu","849","31"
"20260525","106432","Borna Coric","850","30"
"20260525","207404","Miles Jones","851","30"
"20260525","210623","Jakub Filip","852","30"
"20260525","209095","Francisco Rocha","853","30"
"20260525","212171","Nicolas Jadoun","854","30"
"20260525","106423","Thanasi Kokkinakis","855","29"
"20260525","211651","Alexander Vasilev","856","29"
"20260525","210254","Adrien Gobat","857","29"
"20260525","209882","Jeffrey Von Der Schulenburg","858","29"
"20260525","209330","Bautista Vilicich","859","29"
"20260525","209247","Axel Garcian","860","29"
"20260525","212288","Vincent Marysko","861","29"
"20260525","208051","Axel Nefve","862","29"
"20260525","211391","Iannis Miletich","863","29"
"20260525","125833","Mert Naci Turker","864","29"
"20260525","212070","Ali Yazdani","865","29"
"20260525","200330","Tomas Curras Abasolo","866","29"
"20260525","213965","Andrew Johnson","867","28"
"20260525","211394","Patrick Brady","868","28"
"20260525","210093","Sander Jong","869","28"
"20260525","144915","Mikalai Haliak","870","28"
"20260525","210099","Dinko Dinev","871","28"
"20260525","211897","Naoya Honda","872","28"
"20260525","208533","Joao Victor Couto Loureiro","873","28"
"20260525","206749","Niccolo Catini","874","28"
"20260525","208264","Carles Hernandez","875","28"
"20260525","212725","Alaa Trifi","876","28"
"20260525","126573","Thomas Fancutt","877","27"
"20260525","211479","Gustavo Ribeiro De Almeida","878","27"
"20260525","210523","Luca Pow","879","27"
"20260525","213996","Anton Arzhankin","880","27"
"20260525","213007","Tristan Stringer","881","27"
"20260525","117353","Duck Hee Lee","882","27"
"20260525","202125","Benjamin Pietri","883","27"
"20260525","126971","Marcus Walters","884","27"
"20260525","208147","Alexandre Aubriot","885","27"
"20260525","111568","Michael Zhu","886","27"
"20260525","105948","Federico Coria","887","26"
"20260525","148674","Emon Van Loben Sels","888","26"
"20260525","213825","Keaton Hance","889","26"
"20260525","209124","Blu Baker","890","26"
"20260525","212832","Salvador Price","891","26"
"20260525","209099","Kristijan Juhas","892","26"
"20260525","212461","Daniele Rapagnetta","893","26"
"20260525","210424","Michel Hopp","894","26"
"20260525","200441","Grigoriy Lomakin","895","26"
"20260525","211708","Manuel Plunger","896","25"
"20260525","149842","Nicolas Ian Kotzen","897","25"
"20260525","134087","Johannes Ingildsen","898","25"
"20260525","105952","Renzo Olivo","899","25"
"20260525","144707","Mikael Ymer","900","25"
"20260525","126523","Bernabe Zapata Miralles","901","25"
"20260525","212235","Noah Zamora","902","25"
"20260525","213838","Ronit Karki","903","25"
"20260525","104729","Ivan Nedelko","904","25"
"20260525","206556","Lautaro Agustin Falabella","905","25"
"20260525","210477","Artur Kukasian","906","25"
"20260525","211658","Tomas Martinez","907","25"
"20260525","212748","Anas Mazdrashki","908","25"
"20260525","122294","Gabriele Maria Noce","909","25"
"20260525","212816","Lucca Helguera Casado","910","25"
"20260525","202334","Jesse Delaney","911","25"
"20260525","202124","Kosuke Ogura","912","25"
"20260525","213806","Kriish Tyagi","913","24"
"20260525","214018","Jamie Mackenzie","914","24"
"20260525","126283","Yunseong Chung","915","24"
"20260525","208320","Christopher Li","916","24"
"20260525","213059","Carles Cordoba","917","24"
"20260525","208653","Isaac Becroft","918","24"
"20260525","202244","Jeremy Gschwendtner","919","24"
"20260525","207841","Muhammad Shoaib","920","23"
"20260525","200670","J J Wolf","921","23"
"20260525","212733","Matthew Forbes","922","23"
"20260525","213932","Theodore Dean","923","23"
"20260525","144841","Christian Sigsgaard","924","23"
"20260525","209166","Calvin Mueller","925","23"
"20260525","208237","Aleksa Ciric","926","23"
"20260525","212780","Enzo Kohlmann De Freitas","927","23"
"20260525","208003","Bekkhan Atlangeriev","928","23"
"20260525","144925","Nitin Kumar Sinha","929","23"
"20260525","210483","Yaojie Zeng","930","23"
"20260525","208160","Sam Ryan Ziegann","931","23"
"20260525","209164","Lorenzo Rottoli","932","23"
"20260525","209171","Thantub Suksumrarn","933","23"
"20260525","212259","Benjamin Thomas George","934","23"
"20260525","210531","Paul Inchauspe","935","22"
"20260525","209905","Shunsuke Nakagawa","936","22"
"20260525","212311","Stijn Paardekooper","937","22"
"20260525","200671","Daisuke Sumizawa","938","22"
"20260525","212203","Luca Preda","939","22"
"20260525","208055","Ajeet Rai","940","22"
"20260525","206216","Tom Zeuch","941","22"
"20260525","211774","Ryotaro Taguchi","942","22"
"20260525","212478","William Rejchtman Vinciguerra","943","22"
"20260525","210429","Pietro Romeo Scomparin","944","22"
"20260525","209956","Dev Javia","945","22"
"20260525","208132","Noah Schachter","946","22"
"20260525","210684","Niccolo Ciavarella","947","22"
"20260525","104905","Nicolas Barrientos","948","21"
"20260525","212076","Zoran Ludoski","949","21"
"20260525","202345","Arvid Nordquist","950","21"
"20260525","210323","Luis Felipe Miguel","951","21"
"20260525","212960","Yannick Alexandrescou","952","21"
"20260525","209334","Micah Braswell","953","21"
"20260525","208382","Herman Hoeyeraal","954","21"
"20260525","208806","Stefano Dagostino","955","21"
"20260525","109694","Pedro Araujo","956","21"
"20260525","208229","Qian Sun","957","21"
"20260525","211497","Rocco Piatti","958","21"
"20260525","211646","Louis Larue","959","21"
"20260525","212574","Egor Pleshivtsev","960","21"
"20260525","200276","Niklas Schell","961","21"
"20260525","208466","Evan Bynoe","962","21"
"20260525","208401","Giannicola Misasi","963","21"
"20260525","105575","Ricardas Berankis","964","20"
"20260525","210132","Julio Cesar Porras","965","20"
"20260525","209943","Ilya Snitari","966","20"
"20260525","212958","Spencer Johnson","967","20"
"20260525","210759","Gianluca Brunkow","968","20"
"20260525","148673","Dominique Rolland","969","20"
"20260525","134490","Justin Roberts","970","20"
"20260525","109334","Bastian Malla","971","20"
"20260525","212280","Giulio Perego","972","20"
"20260525","213356","Michele Mecarelli","973","20"
"20260525","210535","Maxim Shin","974","20"
"20260525","211467","Aditya Vishal Balsekar","975","20"
"20260525","207676","Adan Freire Da Silva","976","20"
"20260525","202275","Fermin Tenti","977","20"
"20260525","208250","Mihai Razvan Marinescu","978","20"
"20260525","210456","Karim Ibrahim","979","20"
"20260525","212022","Daniil Sarksian","980","20"
"20260525","210028","Ozan Baris","981","19"
"20260525","210727","Taym Al Azmeh","982","19"
"20260525","210091","Filip Pieczonka","983","19"
"20260525","126165","Aoran Wang","984","19"
"20260525","106078","Egor Gerasimov","985","19"
"20260525","126953","Chan Yeong Oh","986","19"
"20260525","212852","Kacper Szymkowiak","987","19"
"20260525","207682","Lorenzo Gagliardo","988","19"
"20260525","131910","Lucas Bouquet","989","19"
"20260525","205842","Arthur Reymond","990","19"
"20260525","212127","Charlie Robertson","991","19"
"20260525","212308","Markus Malaszszak","992","19"
"20260525","126135","Jumpei Yamasaki","993","19"
"20260525","212630","Aaron Funk","994","19"
"20260525","210394","Nikita Ianin","995","19"
"20260525","213143","Sydney Zick","996","19"
"20260525","200418","Karl Friberg","997","19"
"20260525","213046","Pieter De Lange","998","19"
"20260525","210047","Lorenzo Lorusso","999","19"
"20260525","210157","Dylan Dietrich","1000","18"
"20260525","206573","Trey Hilderbrand","1001","18"
"20260525","211585","Alex Kuperstein","1002","18"
"20260525","213677","Dante Pagani","1002","18"
"20260525","209416","Juan Carlos Aguilar","1004","18"
"20260525","127087","Dominik Recek","1004","18"
"20260525","212202","Alvin Nicholas Tudorica","1006","18"
"20260525","212949","Ziga Sesko","1007","18"
"20260525","210683","Peter Buldorini","1008","18"
"20260525","202065","Petros Tsitsipas","1009","18"
"20260525","212888","Rares Teodor Pieleanu","1010","18"
"20260525","210409","Pavlos Tsitsipas","1011","18"
"20260525","212926","Andrew Delgado","1012","17"
"20260525","209064","Suk Hyun Choo","1013","17"
"20260525","213360","Niels Mcdonald","1014","17"
"20260525","210098","Victor Lilov","1015","17"
"20260525","133014","Enzo Wallart","1016","17"
"20260525","212059","Zach Stephens","1017","17"
"20260525","209203","Evgeny Philippov","1018","17"
"20260525","202077","Ewen Lumsden","1019","17"
"20260525","212199","Tymur Bieldiugin","1020","17"
"20260525","213969","Joao Vitor Scramin Do Lago","1021","17"
"20260525","212639","Yuto Oki","1022","17"
"20260525","212631","David Eichenseher","1023","17"
"20260525","211317","Chen Dong","1024","17"
"20260525","134276","Jacob Brumm","1025","17"
"20260525","212616","Yuta Tomida","1026","17"
"20260525","209233","Pietro Marino","1027","17"
"20260525","202220","Nicolas Bruna","1028","17"
"20260525","213987","Vignesh Gogineni","1029","16"
"20260525","211664","Nicolas Oliveira","1030","16"
"20260525","209928","Kalin Ivanovski","1031","16"
"20260525","212839","Oliver Bonding","1032","16"
"20260525","211675","Keegan Rice","1033","16"
"20260525","206746","Benjamin Winter Lopez","1034","16"
"20260525","109946","Pedro Rodrigues","1035","16"
"20260525","212944","Ryo Tabata","1036","16"
"20260525","212142","Maxwell Exsted","1037","16"
"20260525","208467","Alexander Kotzen","1038","16"
"20260525","208424","Julian Cundom","1039","16"
"20260525","206600","Zura Tkemaladze","1040","16"
"20260525","208613","Ezequiel Monferrer","1041","16"
"20260525","211645","Christian Djonov","1042","16"
"20260525","208006","Rafael Tosetto","1043","16"
"20260525","208057","Diego Fernandez Flores","1044","16"
"20260525","213591","Billy Suarez","1045","16"
"20260525","212972","Andrea De Marchi","1046","16"
"20260525","212246","Volodymyr Iakubenko","1047","16"
"20260525","212760","Joaquim Almeida","1048","15"
"20260525","126536","David Pichler","1049","15"
"20260525","126197","Orlando Luz","1050","15"
"20260525","106214","Oscar Otte","1051","15"
"20260525","126216","Alexander Klintcharov","1052","15"
"20260525","208855","Christopher Papa","1053","15"
"20260525","200050","Finn Bass","1054","15"
"20260525","208130","Geun Jun Kim","1055","15"
"20260525","208518","Hazem Naw","1056","15"
"20260525","210554","Marko Maksimovic","1057","15"
"20260525","210182","Mateo Del Pino","1058","15"
"20260525","211700","Ruslan Tiukaev","1059","15"
"20260525","208844","Keshav Chopra","1060","15"
"20260525","207331","Vladislav Melnic","1061","15"
"20260525","209921","Ali Habib","1062","15"
"20260525","212030","Kerem Yilmaz","1063","15"
"20260525","212552","Nicolas Ifi","1064","15"
"20260525","144731","Kody Pearson","1065","14"
"20260525","211484","Jangjun Kim","1066","14"
"20260525","207649","Savriyan Danilov","1067","14"
"20260525","209204","Iiro Vasa","1068","14"
"20260525","106167","Joris De Loore","1069","14"
"20260525","144932","Kristjan Tamm","1070","14"
"20260525","202419","Justin Schlageter","1071","14"
"20260525","212149","Nikola Djosic","1072","14"
"20260525","207343","Hanyi Liu","1073","14"
"20260525","211564","Brian Bozemoj","1074","14"
"20260525","211334","Aljaz Jeran","1075","14"
"20260525","213048","Alan Wazny","1076","14"
"20260525","211761","Valentin Basel","1077","14"
"20260525","208816","Jeremy Schifris","1078","14"
"20260525","206782","Demetris Azoides","1079","14"
"20260525","205825","Joao Vitor Goncalves Ceolin","1080","14"
"20260525","211323","Jacopo Bilardo","1081","14"
"20260525","211676","Saveliy Ivanov","1082","14"
"20260525","210038","Matias Ponce De Leon Gomila","1083","13"
"20260525","202361","Simon Reveniau","1084","13"
"20260525","212847","Alejandro Hayen","1085","13"
"20260525","210265","Aleksandr Lobanov","1086","13"
"20260525","106348","Evgeny Karlovskiy","1087","13"
"20260525","105359","Jason Jung","1088","13"
"20260525","200457","Jannik Opitz","1089","13"
"20260525","210274","Sebastian Dominko","1090","13"
"20260525","210705","Matt Hulme","1091","13"
"20260525","210185","Alen Mujakic","1092","13"
"20260525","211503","Nico Hipfl","1093","13"
"20260525","209115","Oliver Okonkwo","1094","13"
"20260525","213210","Maan Kesharwani","1095","13"
"20260525","134405","Koray Kirci","1096","13"
"20260525","207927","Thando Longwe Smit","1097","13"
"20260525","211329","James Van Herzeele","1098","13"
"20260525","117352","Oliver Anderson","1099","13"
"20260525","212649","Seung Woo Cho","1100","13"
"20260525","202081","Diogo Marques","1101","13"
"20260525","213103","Viktor Frydrych","1102","13"
"20260525","212762","Victor Hugo Remondy Pagotto","1103","13"
"20260525","200166","Stefan Vujic","1104","13"
"20260525","212903","Melih Anavatan","1105","13"
"20260525","212295","Enzo Camargo Lima","1106","13"
"20260525","210745","Matthias Ujvary","1107","13"
"20260525","209280","Devin Badenhorst","1108","12"
"20260525","209917","Benito Sanchez Martinez","1109","12"
"20260525","105339","Yan Bai","1110","12"
"20260525","133835","Gijs Brouwer","1111","12"
"20260525","149115","Adam Jilly","1111","12"
"20260525","200456","Martin Borisiouk","1113","12"
"20260525","212930","Mario Martinez Serrano","1114","12"
"20260525","212885","Cezar Gabriel Papoe","1115","12"
"20260525","210002","Rohan Mehra","1116","12"
"20260525","214206","Thiago Agustin Pernas","1117","12"
"20260525","210736","Shu Matsuoka","1118","12"
"20260525","104510","Stefan Seifert","1119","12"
"20260525","202090","Adrian Andreev","1120","12"
"20260525","210436","Hayden Jones","1121","12"
"20260525","213014","Simeon Stankovic","1122","12"
"20260525","209997","Marcello Serafini","1123","12"
"20260525","210163","Elgin Khoeblal","1124","12"
"20260525","212260","Rocco Valente","1125","12"
"20260525","212834","Nicolas Garcia Longo","1126","12"
"20260525","212889","Daniel Uta","1127","12"
"20260525","210532","Giacomo Crisostomo","1128","12"
"20260525","207864","Noel Larwig","1129","12"
"20260525","149843","Conor Gannon","1130","12"
"20260525","205831","Ammar Alhogbani","1131","12"
"20260525","213206","Benjamin O'Connell","1132","12"
"20260525","209852","Zsombor Velcz","1133","11"
"20260525","212542","Jerry Roddick","1134","11"
"20260525","214123","Elijah Sanogo","1135","11"
"20260525","212110","Mathis Bondaz","1136","11"
"20260525","111569","Gage Brymer","1137","11"
"20260525","207172","Connor Thomson","1138","11"
"20260525","211790","Rudy Quan","1139","11"
"20260525","212530","Mikael Arseneault","1140","11"
"20260525","209887","Liam Gavrielides","1140","11"
"20260525","213935","Daniil Kakhniuk","1142","11"
"20260525","212481","Federico Aguilar Cardozo","1143","11"
"20260525","214231","Johan Oscar Lien","1144","11"
"20260525","209999","Leonardo Malgaroli","1145","11"
"20260525","214043","Lachlan James Mcfadzean","1146","11"
"20260525","213174","Mickael Kaouk","1147","11"
"20260525","209913","Fons Van Sambeek","1148","11"
"20260525","200289","Mathieu Scaglia","1149","11"
"20260525","210605","Liam Branger","1150","11"
"20260525","210166","Mika Lipp","1151","11"
"20260525","210514","Edison Ambarzumjan","1152","11"
"20260525","208908","Rafael De Alba","1153","11"
"20260525","136648","Jefferson Wendler Filho","1154","11"
"20260525","214013","Fanming Meng","1155","11"
"20260525","200024","Makoto Ochi","1156","11"
"20260525","202106","Juan Bautista Otegui","1157","11"
"20260525","149267","Andrea Colombo","1158","11"
"20260525","212871","Piet Luis Pinter","1159","11"
"20260525","145008","Hugo Pierre","1160","11"
"20260525","211904","Maximilian Figl","1161","11"
"20260525","212935","Ferdinand Livet Novkirichka","1162","11"
"20260525","208864","Leyton Rivera","1163","11"
"20260525","105373","Martin Klizan","1164","10"
"20260525","105334","Luis David Martinez","1164","10"
"20260525","207996","Siddhant Banthia","1166","10"
"20260525","212276","Stian Klaassen","1166","10"
"20260525","213977","Cosme Rolland De Ravel","1168","10"
"20260525","133880","Thomas Deschamps","1169","10"
"20260525","212892","Vlado Jankanj","1169","10"
"20260525","212857","Cooper Woestendick","1169","10"
"20260525","212300","Sasha Rozin","1172","10"
"20260525","126878","David Poljak","1173","10"
"20260525","211635","Segundo Goity Zapico","1174","10"
"20260525","212284","Pengyu Lu","1175","10"
"20260525","213603","Joaquin Guilleme","1176","10"
"20260525","212820","Martin Sabas","1177","10"
"20260525","212064","Duje Markovina","1178","10"
"20260525","133291","Ryota Tanuma","1179","10"
"20260525","110751","Sebastian Fanselow","1180","10"
"20260525","210740","Liam Krall","1181","10"
"20260525","209516","Valentin Lapalu","1182","10"
"20260525","213772","Lorenzo Comino","1183","10"
"20260525","213580","Leonardo Primucci","1184","10"
"20260525","213701","Tobia Costanzo Baragiola Mordini","1185","10"
"20260525","211574","Ethan Cook","1186","10"
"20260525","207236","Taketo Takamisawa","1187","10"
"20260525","208185","Michael Gloeckler","1188","10"
"20260525","212536","James Beaven","1189","10"
"20260525","132054","Nathan Ponwith","1189","10"
"20260525","212726","Sungbeen Sim","1191","10"
"20260525","213848","Nicholas Roberts","1192","10"
"20260525","144937","Nicolas Parizzia","1193","10"
"20260525","211532","Nicolo Toffanin","1194","10"
"20260525","212084","Denis Petak","1195","10"
"20260525","212210","Filippo Mazzola","1196","10"
"20260525","200220","Ezekiel Clark","1197","10"
