player_id,surface,matches,wins,losses,win_rate,surface_elo,surface_elo_rank
101745,Carpet,2,1,1,0.5,1499.585699413623,203.0
101746,Clay,213,103,110,0.4836,1491.4638744949489,644.0
101746,Hard,104,46,58,0.4423,1509.090676246062,414.0
101746,Carpet,53,28,25,0.5283,1533.9985282468558,89.0
101746,Grass,7,2,5,0.2857,1469.205680593896,964.0
101750,Hard,98,38,60,0.3878,1440.3585251889117,1513.0
101750,Carpet,26,9,17,0.3462,1457.3765322397305,576.0
101750,Clay,21,7,14,0.3333,1437.1469431390478,1446.0
101750,Grass,14,3,11,0.2143,1435.216849872649,1170.0
101751,Grass,5,1,4,0.2,1472.3262989960178,937.0
101761,Clay,63,26,37,0.4127,1413.9596246502251,1523.0
101761,Hard,61,28,33,0.459,1462.6278398206061,1301.0
101761,Grass,3,2,1,0.6667,1511.5999923740492,280.0
101761,Carpet,1,0,1,0.0,1487.3237411020268,377.0
101765,Clay,5,0,5,0.0,1455.8759693891525,1316.0
101765,Hard,3,0,3,0.0,1463.7122805906395,1283.0
101766,Clay,6,2,4,0.3333,1489.2528224902114,720.0
101767,Clay,84,35,49,0.4167,1489.9396668448844,696.0
101767,Hard,44,15,29,0.3409,1430.0179867246804,1566.0
101767,Carpet,16,5,11,0.3125,1446.1127410672111,612.0
101767,Grass,7,2,5,0.2857,1469.3373460624323,962.0
101772,Hard,104,49,55,0.4712,1504.2634189610117,461.0
101772,Clay,93,35,58,0.3763,1401.595591504461,1536.0
101772,Carpet,53,25,28,0.4717,1450.2851008746666,602.0
101772,Grass,6,0,6,0.0,1434.2684244422578,1173.0
101774,Hard,332,218,114,0.6566,1624.3399050099622,102.0
101774,Clay,110,63,47,0.5727,1599.4220483423887,107.0
101774,Grass,77,54,23,0.7013,1661.4490996713062,34.0
101774,Carpet,73,42,31,0.5753,1663.9125515940711,14.0
101775,Clay,26,7,19,0.2692,1437.3690127700045,1445.0
101775,Carpet,17,6,11,0.3529,1478.7953394329797,448.0
101775,Hard,15,6,9,0.4,1488.2430803995808,816.0
101775,Grass,9,4,5,0.4444,1495.6417271420523,446.0
101776,Hard,117,50,67,0.4274,1542.8657060596413,253.0
101776,Grass,47,27,20,0.5745,1563.4526894325181,117.0
101776,Clay,25,10,15,0.4,1471.572729723722,1150.0
101776,Carpet,10,4,6,0.4,1483.5103270706456,419.0
101779,Carpet,1,0,1,0.0,1489.3276648865833,291.0
101779,Clay,1,0,1,0.0,1489.1694200203192,722.0
101780,Clay,19,2,17,0.1053,1396.5898265694361,1542.0
101780,Hard,4,2,2,0.5,1500.5018358085254,498.0
101783,Hard,35,9,26,0.2571,1396.80712502582,1658.0
101783,Grass,32,15,17,0.4688,1496.5536715300395,439.0
101783,Clay,9,4,5,0.4444,1501.1880750561447,503.0
101783,Carpet,8,3,5,0.375,1483.4492144618534,420.0
101788,Hard,35,13,22,0.3714,1484.2515947219754,990.0
101788,Grass,15,8,7,0.5333,1528.6075034765831,200.0
101788,Clay,9,1,8,0.1111,1437.9850946066397,1437.0
101788,Carpet,7,3,4,0.4286,1492.3520387880237,245.0
101789,Hard,60,23,37,0.3833,1453.9425492710589,1406.0
101789,Grass,9,2,7,0.2222,1455.0525008583825,1088.0
101789,Clay,9,3,6,0.3333,1464.6935323001665,1232.0
101789,Carpet,8,2,6,0.25,1456.7784277037395,579.0
101792,Clay,242,139,103,0.5744,1572.416322073581,146.0
101792,Hard,88,38,50,0.4318,1539.1336117771766,264.0
101792,Carpet,17,5,12,0.2941,1435.837952566506,628.0
101792,Grass,14,5,9,0.3571,1472.2762751413863,938.0
101793,Hard,288,210,78,0.7292,1631.359119373044,96.0
101793,Clay,108,76,32,0.7037,1644.0855616823928,59.0
101793,Carpet,88,54,34,0.6136,1647.25369641022,20.0
101793,Grass,37,23,14,0.6216,1569.0926745010431,109.0
101797,Hard,83,32,51,0.3855,1466.3134942435654,1246.0
101797,Clay,68,34,34,0.5,1549.4035078399124,202.0
101797,Carpet,46,23,23,0.5,1532.9982419582986,90.0
101797,Grass,42,24,18,0.5714,1544.3701147611253,150.0
101802,Hard,1,0,1,0.0,1487.845604134603,851.0
101805,Hard,42,16,26,0.381,1491.38949401625,683.0
101805,Grass,14,6,8,0.4286,1496.9066773451189,437.0
101805,Carpet,6,3,3,0.5,1504.5782348300631,164.0
101805,Clay,4,1,3,0.25,1485.4712420519243,910.0
101806,Clay,152,77,75,0.5066,1531.1529889189612,263.0
101806,Hard,93,36,57,0.3871,1489.1943101091779,765.0
101806,Carpet,45,17,28,0.3778,1472.2148816818624,510.0
101806,Grass,32,14,18,0.4375,1455.8897961498826,1084.0
101809,Hard,49,15,34,0.3061,1407.4787582548227,1635.0
101809,Clay,29,12,17,0.4138,1469.327181150726,1180.0
101809,Grass,24,10,14,0.4167,1496.20204230621,441.0
101809,Carpet,9,3,6,0.3333,1481.464210435179,432.0
101812,Hard,5,2,3,0.4,1493.9796061815666,606.0
101816,Hard,52,19,33,0.3654,1425.9485194855895,1582.0
101816,Clay,21,9,12,0.4286,1489.8242604458353,705.0
101816,Grass,8,3,5,0.375,1490.8347089061333,508.0
101816,Carpet,5,1,4,0.2,1477.2359821559526,467.0
101819,Clay,5,1,4,0.2,1478.4335959870525,1036.0
101819,Hard,4,1,3,0.25,1482.6985511240114,1017.0
101819,Carpet,1,0,1,0.0,1486.013557264926,402.0
101820,Hard,260,140,120,0.5385,1564.48448960063,192.0
101820,Clay,163,79,84,0.4847,1494.2736916241226,607.0
101820,Carpet,154,96,58,0.6234,1574.8918225882842,46.0
101820,Grass,50,23,27,0.46,1492.3495249453977,480.0
101821,Hard,11,3,8,0.2727,1455.7508706797742,1383.0
101821,Grass,6,2,4,0.3333,1482.5180071390841,779.0
101821,Clay,3,0,3,0.0,1470.5705968470772,1164.0
101822,Clay,4,2,2,0.5,1514.6668315461204,352.0
101823,Clay,7,3,4,0.4286,1492.0188282159165,633.0
101823,Carpet,2,0,2,0.0,1475.2297885107369,490.0
101826,Clay,44,14,30,0.3182,1404.4240941574503,1534.0
101826,Hard,3,0,3,0.0,1469.7143386678515,1208.0
101826,Grass,1,0,1,0.0,1488.6553706015388,587.0
101829,Clay,17,7,10,0.4118,1489.8296029657654,704.0
101833,Hard,88,41,47,0.4659,1518.2903995852193,344.0
101833,Carpet,23,11,12,0.4783,1517.8705752693402,119.0
101833,Clay,19,8,11,0.4211,1494.6153242390315,601.0
101833,Grass,15,4,11,0.2667,1427.1389329385552,1191.0
101835,Grass,22,11,11,0.5,1501.1413886686296,370.0
101835,Carpet,14,6,8,0.4286,1494.6303835156668,234.0
101835,Hard,10,3,7,0.3,1466.526859523772,1243.0
101835,Clay,5,1,4,0.2,1467.165710104516,1206.0
101841,Grass,1,0,1,0.0,1487.1854081734364,711.0
101841,Hard,1,0,1,0.0,1490.7144550251394,694.0
101843,Clay,321,223,98,0.6947,1571.5463576220634,149.0
101843,Hard,143,78,65,0.5455,1542.2936079506303,254.0
101843,Carpet,80,37,43,0.4625,1512.0374128978428,135.0
101843,Grass,4,2,2,0.5,1499.249196181749,416.0
101844,Hard,6,1,5,0.1667,1455.8882452300777,1381.0
101847,Hard,1,0,1,0.0,1487.547957629946,875.0
101849,Carpet,2,0,2,0.0,1483.3667869468577,421.0
101849,Hard,1,0,1,0.0,1487.3268941298752,892.0
101851,Hard,1,0,1,0.0,1488.027648492547,821.0
101851,Carpet,1,0,1,0.0,1490.4102029324433,267.0
101857,Hard,3,1,2,0.3333,1490.0203414569246,725.0
101860,Hard,3,0,3,0.0,1468.5971710742588,1219.0
101860,Grass,2,1,1,0.5,1509.8469209271152,290.0
101861,Clay,8,3,5,0.375,1478.2571541964435,1044.0
101861,Carpet,3,0,3,0.0,1470.9439399442515,513.0
101862,Hard,29,10,19,0.3448,1430.9036732470229,1562.0
101862,Grass,8,2,6,0.25,1457.0090674731173,1074.0
101862,Clay,8,3,5,0.375,1482.3537114979088,967.0
101862,Carpet,6,1,5,0.1667,1456.663303815422,580.0
101864,Grass,11,4,7,0.3636,1476.7011014356158,865.0
101864,Carpet,11,5,6,0.4545,1496.2231728101963,224.0
101864,Hard,10,4,6,0.4,1478.477883052264,1078.0
101864,Clay,5,1,4,0.2,1473.8361597771288,1123.0
101865,Hard,12,3,9,0.25,1473.9610289532297,1164.0
101865,Carpet,8,3,5,0.375,1479.2588166792186,447.0
101865,Grass,2,0,2,0.0,1473.9563428115498,924.0
101866,Clay,73,30,43,0.411,1461.1034337289552,1271.0
101866,Hard,38,9,29,0.2368,1407.408682504336,1636.0
101866,Carpet,13,6,7,0.4615,1495.2244947067927,232.0
101866,Grass,8,2,6,0.25,1463.5235620684223,1035.0
101868,Hard,33,6,27,0.1818,1392.727880886278,1665.0
101868,Grass,28,11,17,0.3929,1468.530361681967,973.0
101868,Clay,20,5,15,0.25,1432.1181191174976,1472.0
101868,Carpet,11,4,7,0.3636,1479.8537216317932,443.0
101871,Hard,3,0,3,0.0,1464.4016013372639,1272.0
101871,Grass,2,1,1,0.5,1500.4867222001178,386.0
101871,Clay,2,0,2,0.0,1483.2690568474538,949.0
101871,Carpet,1,0,1,0.0,1489.8284367820302,280.0
101874,Clay,1,0,1,0.0,1487.9402584885768,820.0
101876,Clay,5,1,4,0.2,1466.0963440805683,1217.0
101885,Hard,151,61,90,0.404,1548.176280195316,233.0
101885,Grass,58,32,26,0.5517,1533.2163274813936,181.0
101885,Clay,52,19,33,0.3654,1472.8293095141137,1135.0
101885,Carpet,7,3,4,0.4286,1491.4005665152104,258.0
101888,Hard,177,82,95,0.4633,1548.7834750616332,229.0
101888,Carpet,85,39,46,0.4588,1506.1408825591643,157.0
101888,Clay,63,21,42,0.3333,1430.1770676398312,1481.0
101888,Grass,39,16,23,0.4103,1502.4452343794835,354.0
101889,Hard,219,116,103,0.5297,1533.4939893888663,277.0
101889,Grass,68,42,26,0.6176,1606.0492126142967,65.0
101889,Carpet,59,27,32,0.4576,1523.9151466388612,108.0
101889,Clay,49,20,29,0.4082,1467.3692446885213,1202.0
101890,Hard,165,72,93,0.4364,1468.6452138379864,1218.0
101890,Grass,40,20,20,0.5,1498.978091106144,423.0
101890,Carpet,36,22,14,0.6111,1592.4525460847428,36.0
101890,Clay,18,6,12,0.3333,1461.2277271905534,1270.0
101893,Clay,1,0,1,0.0,1491.5407105427728,641.0
101897,Clay,261,143,118,0.5479,1603.1762708598737,105.0
101897,Hard,98,33,65,0.3367,1507.4115820870084,432.0
101897,Carpet,6,0,6,0.0,1446.460994719979,610.0
101897,Grass,5,1,4,0.2,1468.347505681832,975.0
101900,Hard,92,33,59,0.3587,1450.3944502203008,1432.0
101900,Clay,83,35,48,0.4217,1471.5221659915526,1151.0
101900,Carpet,49,22,27,0.449,1484.166549931295,412.0
101900,Grass,26,14,12,0.5385,1533.5453402877806,178.0
101901,Hard,114,58,56,0.5088,1546.7793472850694,237.0
101901,Carpet,19,10,9,0.5263,1535.5835576785648,84.0
101901,Clay,11,1,10,0.0909,1419.6150319702062,1510.0
101901,Grass,9,3,6,0.3333,1478.841896002836,826.0
101902,Hard,21,5,16,0.2381,1437.141298000195,1531.0
101902,Clay,19,7,12,0.3684,1473.5459856226316,1128.0
101902,Grass,7,2,5,0.2857,1477.486997749136,848.0
101902,Carpet,5,0,5,0.0,1443.3037682676222,620.0
101904,Grass,3,1,2,0.3333,1492.9388630433343,469.0
101906,Hard,7,0,7,0.0,1429.8736925131307,1567.0
101906,Carpet,3,0,3,0.0,1466.0853622502063,537.0
101912,Clay,6,2,4,0.3333,1479.499583556284,1017.0
101912,Hard,4,2,2,0.5,1494.6393390122869,589.0
101912,Carpet,2,1,1,0.5,1499.585699413623,201.0
101914,Clay,18,6,12,0.3333,1441.2172741383342,1424.0
101914,Hard,12,5,7,0.4167,1481.472221976272,1032.0
101914,Carpet,3,0,3,0.0,1465.6457054548305,542.0
101914,Grass,1,0,1,0.0,1489.7707424374983,545.0
101917,Hard,108,46,62,0.4259,1507.272435445963,434.0
101917,Grass,37,19,18,0.5135,1520.5706998104831,236.0
101917,Clay,21,7,14,0.3333,1449.4576977696436,1373.0
101917,Carpet,9,2,7,0.2222,1454.8431132183407,590.0
101920,Hard,71,32,39,0.4507,1493.7405357257035,613.0
101920,Grass,20,10,10,0.5,1511.1718958288184,286.0
101920,Clay,18,7,11,0.3889,1470.0241313964973,1173.0
101920,Carpet,15,6,9,0.4,1460.8244335053387,563.0
101924,Hard,104,48,56,0.4615,1491.741706899896,670.0
101924,Clay,82,35,47,0.4268,1511.6051970355397,379.0
101924,Carpet,22,4,18,0.1818,1381.5685179175691,642.0
101924,Grass,14,5,9,0.3571,1474.8836016107582,912.0
101926,Clay,6,1,5,0.1667,1460.6365277026093,1276.0
101926,Carpet,4,2,2,0.5,1499.5930535960495,198.0
101926,Hard,3,1,2,0.3333,1489.7193413227512,740.0
101929,Carpet,12,5,7,0.4167,1490.115969981933,275.0
101929,Hard,6,2,4,0.3333,1483.4837135078435,1005.0
101929,Clay,4,1,3,0.25,1489.3691134580313,714.0
101932,Hard,68,31,37,0.4559,1577.6836862274483,162.0
101932,Clay,34,19,15,0.5588,1527.1394076490362,283.0
101932,Grass,18,7,11,0.3889,1484.333881633033,767.0
101932,Carpet,12,5,7,0.4167,1492.5860361114096,243.0
101937,Hard,7,2,5,0.2857,1466.4858712676898,1244.0
101937,Grass,3,1,2,0.3333,1492.6632628494308,473.0
101937,Carpet,1,0,1,0.0,1490.0159785749834,278.0
101938,Clay,13,4,9,0.3077,1460.3763381462811,1281.0
101945,Clay,32,7,25,0.2188,1406.3770765232214,1532.0
101945,Hard,18,5,13,0.2778,1463.663650021602,1284.0
101945,Carpet,5,0,5,0.0,1444.6064706210148,617.0
101947,Clay,26,10,16,0.3846,1491.7017297993336,635.0
101947,Hard,13,5,8,0.3846,1484.0516080002174,995.0
101947,Grass,3,1,2,0.3333,1493.9030237659038,461.0
101947,Carpet,1,0,1,0.0,1488.2334675858485,317.0
101948,Hard,426,352,74,0.8263,1861.516994900616,10.0
101948,Carpet,133,108,25,0.812,1897.7144780999483,1.0
101948,Clay,116,73,43,0.6293,1635.046459679927,65.0
101948,Grass,104,89,15,0.8558,1841.8909159958516,3.0
101955,Hard,60,23,37,0.3833,1438.733772671089,1522.0
101955,Grass,24,12,12,0.5,1504.3687068341835,326.0
101955,Clay,11,4,7,0.3636,1479.3000473356503,1021.0
101955,Carpet,4,1,3,0.25,1477.9909226925301,459.0
101956,Hard,32,7,25,0.2188,1379.1434785106103,1679.0
101956,Grass,16,8,8,0.5,1501.5599985605024,367.0
101956,Carpet,9,5,4,0.5556,1512.1969360967157,133.0
101956,Clay,9,2,7,0.2222,1464.436031633233,1238.0
101958,Hard,2,1,1,0.5,1497.5991105185294,546.0
101958,Grass,2,1,1,0.5,1504.5392458400158,322.0
101958,Clay,1,0,1,0.0,1486.4915281043498,893.0
101961,Clay,9,2,7,0.2222,1452.064059111001,1353.0
101961,Hard,4,2,2,0.5,1498.8780984167279,531.0
101962,Clay,211,120,91,0.5687,1657.167100378257,49.0
101962,Hard,161,77,84,0.4783,1605.9397269267542,124.0
101962,Carpet,25,9,16,0.36,1458.8767158145947,568.0
101962,Grass,20,10,10,0.5,1514.5613897462795,260.0
101964,Hard,276,157,119,0.5688,1530.494214125303,290.0
101964,Carpet,202,145,57,0.7178,1634.0925606843082,25.0
101964,Clay,145,85,60,0.5862,1488.8032752058411,742.0
101964,Grass,83,60,23,0.7229,1706.6553520836017,20.0
101965,Hard,413,258,155,0.6247,1612.319489183729,112.0
101965,Clay,144,83,61,0.5764,1626.860216415159,75.0
101965,Carpet,96,48,48,0.5,1529.7077486916096,95.0
101965,Grass,93,64,29,0.6882,1637.7407355179218,45.0
101968,Clay,3,1,2,0.3333,1496.8393541650792,572.0
101969,Clay,33,9,24,0.2727,1437.9858998832963,1436.0
101969,Hard,18,4,14,0.2222,1432.6726916914008,1551.0
101969,Grass,4,1,3,0.25,1486.5307094299305,734.0
101969,Carpet,3,1,2,0.3333,1490.119276331962,274.0
101971,Hard,9,3,6,0.3333,1461.0833710816248,1323.0
101971,Clay,3,1,2,0.3333,1489.1231466889571,725.0
101971,Carpet,1,0,1,0.0,1488.4009604286,312.0
101973,Clay,1,0,1,0.0,1486.6368790915412,885.0
101977,Clay,4,0,4,0.0,1466.015047786875,1219.0
101977,Hard,2,0,2,0.0,1475.1285359799183,1139.0
101983,Hard,2,0,2,0.0,1475.4788512389143,1134.0
101990,Hard,264,181,83,0.6856,1692.1250816956438,46.0
101990,Clay,124,75,49,0.6048,1680.5789696672384,36.0
101990,Carpet,120,75,45,0.625,1718.562731970801,4.0
101990,Grass,85,62,23,0.7294,1702.9648361612137,22.0
101991,Hard,42,17,25,0.4048,1513.2825823344851,372.0
101991,Clay,42,23,19,0.5476,1557.106168171292,183.0
101991,Grass,4,0,4,0.0,1460.2261175151536,1063.0
101997,Clay,34,12,22,0.3529,1463.5774933289056,1246.0
101997,Hard,11,5,6,0.4545,1517.1839933140523,353.0
101997,Grass,3,1,2,0.3333,1490.7979506841189,512.0
101997,Carpet,2,1,1,0.5,1498.866512553097,212.0
102000,Clay,9,2,7,0.2222,1443.6705955414923,1407.0
102000,Hard,8,2,6,0.25,1457.6356491932218,1362.0
102000,Carpet,5,3,2,0.6,1509.9883641590316,146.0
102000,Grass,1,0,1,0.0,1488.4000076259508,598.0
102001,Clay,40,18,22,0.45,1484.1066486070113,934.0
102001,Hard,12,3,9,0.25,1437.3706759928161,1528.0
102001,Grass,1,0,1,0.0,1487.186627862611,709.0
102002,Clay,16,6,10,0.375,1470.2259805566175,1170.0
102002,Hard,3,1,2,0.3333,1488.9651050196485,778.0
102002,Carpet,2,1,1,0.5,1501.6413147340345,181.0
102005,Hard,1,0,1,0.0,1488.3029449299572,811.0
102005,Carpet,1,0,1,0.0,1490.1983804814267,272.0
102006,Clay,6,1,5,0.1667,1458.6272487762815,1295.0
102006,Hard,2,1,1,0.5,1507.501243526308,431.0
102006,Grass,2,1,1,0.5,1503.6200812885215,341.0
102006,Carpet,1,0,1,0.0,1487.764863500505,353.0
102010,Hard,3,0,3,0.0,1479.4340383513065,1060.0
102018,Clay,4,0,4,0.0,1466.1653031053804,1216.0
102018,Hard,4,1,3,0.25,1489.228410876157,763.0
102018,Carpet,1,0,1,0.0,1492.0750776980606,248.0
102019,Clay,12,4,8,0.3333,1467.7270717493057,1198.0
102019,Hard,5,1,4,0.2,1484.298010991916,989.0
102019,Carpet,2,0,2,0.0,1475.5622341098385,483.0
102019,Grass,1,0,1,0.0,1487.9573057704747,654.0
102021,Hard,468,327,141,0.6987,1507.8930861764882,425.0
102021,Carpet,124,86,38,0.6935,1692.901359567844,10.0
102021,Clay,122,77,45,0.6311,1569.6485916825034,155.0
102021,Grass,41,21,20,0.5122,1529.191948852815,195.0
102023,Hard,12,1,11,0.0833,1410.2699845339503,1626.0
102023,Carpet,4,0,4,0.0,1462.3165566271002,556.0
102023,Clay,2,0,2,0.0,1481.339744470629,986.0
102023,Grass,2,0,2,0.0,1480.842782116427,802.0
102024,Clay,161,82,79,0.5093,1535.371869350954,245.0
102024,Hard,57,23,34,0.4035,1500.496673047783,499.0
102024,Grass,3,0,3,0.0,1464.831429961095,1022.0
102024,Carpet,2,0,2,0.0,1483.6161106304774,417.0
102025,Hard,110,59,51,0.5364,1609.000418699805,118.0
102025,Clay,61,28,33,0.459,1541.335594941221,228.0
102025,Carpet,26,12,14,0.4615,1497.4399034407525,218.0
102025,Grass,8,2,6,0.25,1474.4813234424566,916.0
102026,Clay,2,0,2,0.0,1472.7020374925883,1137.0
102028,Clay,11,3,8,0.2727,1463.4247683075637,1249.0
102028,Carpet,1,0,1,0.0,1487.0266177203953,387.0
102029,Clay,82,41,41,0.5,1630.874761756389,67.0
102029,Hard,56,19,37,0.3393,1461.2046759642876,1320.0
102029,Carpet,34,17,17,0.5,1502.1717278083954,176.0
102029,Grass,10,3,7,0.3,1463.6325059695519,1034.0
102030,Grass,9,4,5,0.4444,1490.1858455319941,530.0
102030,Hard,1,0,1,0.0,1490.0507122996644,723.0
102031,Clay,39,14,25,0.359,1452.35019660334,1348.0
102031,Hard,6,1,5,0.1667,1452.2181245033196,1422.0
102031,Carpet,5,1,4,0.2,1470.0388773653092,520.0
102031,Grass,2,0,2,0.0,1474.255503093761,920.0
102035,Hard,422,227,195,0.5379,1500.276209382114,509.0
102035,Grass,119,75,44,0.6303,1636.6881220384826,48.0
102035,Clay,97,35,62,0.3608,1446.3618833877856,1390.0
102035,Carpet,82,43,39,0.5244,1565.480038144403,56.0
102042,Hard,1,0,1,0.0,1490.241956451294,712.0
102047,Hard,4,1,3,0.25,1479.0315512015147,1064.0
102047,Carpet,1,0,1,0.0,1488.0817901970045,322.0
102050,Clay,12,1,11,0.0833,1421.4342051416663,1505.0
102050,Hard,2,1,1,0.5,1499.0418168591807,529.0
102053,Hard,43,17,26,0.3953,1492.659107776697,641.0
102053,Grass,16,8,8,0.5,1505.5820951584617,316.0
102053,Carpet,2,1,1,0.5,1500.5705926630442,187.0
102053,Clay,1,0,1,0.0,1487.807002352187,827.0
102060,Hard,4,1,3,0.25,1478.7453227178562,1069.0
102061,Hard,22,6,16,0.2727,1438.2951933806758,1524.0
102061,Grass,11,5,6,0.4545,1515.644616004717,257.0
102061,Carpet,4,2,2,0.5,1502.2867946616432,174.0
102069,Clay,3,0,3,0.0,1470.929043893336,1157.0
102069,Carpet,1,0,1,0.0,1487.610496688421,364.0
102076,Hard,10,3,7,0.3,1475.073436235312,1142.0
102076,Clay,4,0,4,0.0,1458.8401585691015,1291.0
102076,Grass,1,0,1,0.0,1487.7395723469426,662.0
102081,Hard,1,0,1,0.0,1490.7891028521824,691.0
102085,Clay,11,1,10,0.0909,1423.2398539504075,1498.0
102085,Carpet,3,1,2,0.3333,1486.6374546163472,391.0
102085,Hard,3,1,2,0.3333,1492.7902778378075,637.0
102087,Hard,31,9,22,0.2903,1416.360049212533,1615.0
102087,Clay,15,4,11,0.2667,1460.5458954672295,1278.0
102087,Carpet,14,5,9,0.3571,1466.783686273,534.0
102087,Grass,2,0,2,0.0,1475.9766194909917,884.0
102088,Hard,42,18,24,0.4286,1459.9885816456513,1342.0
102088,Carpet,14,5,9,0.3571,1463.5603294097423,552.0
102088,Clay,12,3,9,0.25,1471.6147921950108,1149.0
102088,Grass,10,1,9,0.1,1422.4674912399926,1203.0
102090,Hard,5,1,4,0.2,1466.5534375752993,1242.0
102093,Hard,31,17,14,0.5484,1561.5202902705787,198.0
102093,Grass,18,12,6,0.6667,1533.3204497559905,180.0
102093,Clay,8,2,6,0.25,1484.052004407217,936.0
102103,Hard,15,5,10,0.3333,1483.3323400598676,1007.0
102103,Clay,2,0,2,0.0,1485.8261348463227,905.0
102103,Grass,2,0,2,0.0,1477.4207330988334,850.0
102104,Clay,145,72,73,0.4966,1542.7583455479255,221.0
102104,Hard,59,19,40,0.322,1473.8669641219847,1166.0
102104,Grass,6,0,6,0.0,1446.3787848441289,1128.0
102104,Carpet,3,0,3,0.0,1469.89003085151,522.0
102106,Hard,174,76,98,0.4368,1545.8795553983043,242.0
102106,Clay,129,45,84,0.3488,1467.1071389798435,1208.0
102106,Grass,46,19,27,0.413,1467.7409548893932,986.0
102106,Carpet,37,14,23,0.3784,1451.3385809042213,599.0
102107,Clay,7,2,5,0.2857,1487.0124452870286,871.0
102107,Hard,3,0,3,0.0,1472.6371857615766,1178.0
102110,Hard,105,43,62,0.4095,1508.7516726229592,419.0
102110,Grass,41,18,23,0.439,1481.1029869986305,799.0
102110,Carpet,11,4,7,0.3636,1482.9414390101638,423.0
102110,Clay,8,1,7,0.125,1445.1728908877406,1399.0
102111,Clay,1,0,1,0.0,1486.844308288909,876.0
102113,Clay,7,1,6,0.1429,1448.7140286045742,1378.0
102113,Hard,4,1,3,0.25,1481.653731605771,1030.0
102113,Carpet,1,0,1,0.0,1489.383799202335,289.0
102117,Clay,7,3,4,0.4286,1492.498901073624,625.0
102118,Clay,27,8,19,0.2963,1446.8608268581656,1386.0
102118,Hard,20,10,10,0.5,1508.7139544406127,421.0
102118,Carpet,8,1,7,0.125,1446.1415691252919,611.0
102118,Grass,3,1,2,0.3333,1487.9748893701892,652.0
102131,Hard,5,1,4,0.2,1466.7534632312634,1237.0
102131,Clay,1,0,1,0.0,1488.0,799.0
102132,Clay,6,1,5,0.1667,1458.0358650563319,1302.0
102132,Hard,4,0,4,0.0,1449.323786316295,1441.0
102133,Hard,46,16,30,0.3478,1465.0653205109872,1267.0
102133,Grass,37,20,17,0.5405,1528.0084117234014,202.0
102133,Clay,9,0,9,0.0,1422.9223911629351,1501.0
102133,Carpet,3,1,2,0.3333,1492.9171604180162,241.0
102135,Clay,85,38,47,0.4471,1525.2229756219413,288.0
102135,Hard,11,0,11,0.0,1395.6590980437784,1661.0
102135,Carpet,5,1,4,0.2,1470.7856036548949,515.0
102135,Grass,4,1,3,0.25,1483.1887116880284,775.0
102139,Hard,29,10,19,0.3448,1441.527026175371,1498.0
102139,Clay,6,2,4,0.3333,1479.2830190628733,1022.0
102139,Carpet,4,1,3,0.25,1475.1747430244288,491.0
102139,Grass,3,0,3,0.0,1466.7894791631038,998.0
102143,Hard,19,8,11,0.4211,1508.8656528092274,418.0
102143,Carpet,10,4,6,0.4,1481.793189940936,429.0
102143,Clay,7,1,6,0.1429,1454.399326054021,1331.0
102143,Grass,3,1,2,0.3333,1491.6285154181899,493.0
102145,Clay,7,2,5,0.2857,1477.765266725295,1053.0
102146,Clay,141,67,74,0.4752,1551.5955007745779,197.0
102146,Hard,48,13,35,0.2708,1405.9281617591091,1638.0
102146,Grass,12,6,6,0.5,1496.1750001757764,442.0
102146,Carpet,5,0,5,0.0,1452.4648732011487,596.0
102147,Clay,9,4,5,0.4444,1491.851272564152,634.0
102147,Hard,5,1,4,0.2,1472.9813643294444,1174.0
102147,Carpet,1,0,1,0.0,1488.0,332.0
102148,Hard,426,226,200,0.5305,1600.603112485246,131.0
102148,Clay,233,115,118,0.4936,1462.0400289904514,1258.0
102148,Carpet,90,41,49,0.4556,1528.9930258372406,97.0
102148,Grass,74,43,31,0.5811,1611.4749667302174,62.0
102152,Hard,4,2,2,0.5,1511.2241119524472,392.0
102152,Clay,2,0,2,0.0,1479.8115265523868,1013.0
102153,Clay,32,11,21,0.3438,1471.7371699826388,1147.0
102153,Hard,6,1,5,0.1667,1468.055492980301,1228.0
102153,Grass,2,1,1,0.5,1498.956690266304,424.0
102154,Hard,134,61,73,0.4552,1454.6301860014773,1398.0
102154,Clay,48,21,27,0.4375,1488.1895786427383,777.0
102154,Grass,26,10,16,0.3846,1467.0492649491173,996.0
102154,Carpet,14,4,10,0.2857,1461.472888130084,560.0
102158,Hard,289,193,96,0.6678,1804.9580791785756,15.0
102158,Grass,84,62,22,0.7381,1753.640960152979,8.0
102158,Clay,68,36,32,0.5294,1624.7553766555654,77.0
102158,Carpet,54,31,23,0.5741,1605.2795216605568,32.0
102162,Hard,124,64,60,0.5161,1597.6523293006267,137.0
102162,Clay,41,19,22,0.4634,1485.6905805377846,908.0
102162,Carpet,20,12,8,0.6,1556.590870686195,65.0
102162,Grass,19,10,9,0.5263,1526.4339035063433,206.0
102167,Clay,92,40,52,0.4348,1524.6563632531022,291.0
102167,Hard,29,6,23,0.2069,1420.7191299801616,1602.0
102167,Carpet,3,0,3,0.0,1469.0805761314973,525.0
102167,Grass,3,1,2,0.3333,1487.319694241007,699.0
102168,Clay,2,0,2,0.0,1479.3856657504582,1019.0
102169,Hard,78,36,42,0.4615,1519.2565541945182,339.0
102169,Grass,16,7,9,0.4375,1491.591877374452,494.0
102169,Carpet,8,1,7,0.125,1438.8579744216577,626.0
