player_id,player_name,name_first,name_last,hand,dob,ioc,height,wikidata_id,atp_rank,atp_points,elo,elo_rank,best_surface,best_surface_elo,historical_matches,prediction_appearances,wins,losses,win_loss_record,last_match_date,is_active
104369,Arnaud Delgado,Arnaud,Delgado,U,19840518.0,FRA,,,,,,,,,0,0,0,0,0-0,,False
104370,Yu Wang,Yu,Wang,U,19840519.0,CHN,,,,,,,,,0,0,0,0,0-0,,False
104373,Aleksandar Maric,Aleksandar,Maric,R,19840523.0,BIH,,,,,,,,,0,0,0,0,0-0,,False
104374,Hyung Tae Kwon,Hyung Tae,Kwon,U,19840526.0,KOR,,,,,,,,,0,0,0,0,0-0,,False
104375,Marek Pokrywka,Marek,Pokrywka,R,19840526.0,POL,,,,,,,,,0,0,0,0,0-0,,False
104376,David Ollivier Baquero,David Ollivier,Baquero,U,19840529.0,ESP,,,,,,,,,0,0,0,0,0-0,,False
104377,Theodoros Angelinos,Theodoros,Angelinos,U,19840529.0,GRE,,Q16297412,,,,,,,0,0,0,0,0-0,,False
104378,Yordan Kanev,Yordan,Kanev,R,19840531.0,BUL,,Q12282159,,,,,,,0,0,0,0,0-0,,False
104380,Jeremy Vogt,Jeremy,Vogt,U,19840604.0,FRA,,,,,,,,,0,0,0,0,0-0,,False
104381,Bojan Szumanski,Bojan,Szumanski,R,19840605.0,POL,,,,,,,,,0,0,0,0,0-0,,False
104382,Markus Bayer,Markus,Bayer,L,19840612.0,GER,,,,,,,,,0,0,0,0,0-0,,False
104383,Diogo Rocha,Diogo,Rocha,R,19840614.0,POR,,Q24702884,,,,,,,0,0,0,0,0-0,,False
104384,Pablo Santos,Pablo,Santos,R,19840615.0,ESP,183.0,Q7121759,,,,,,,0,0,0,0,0-0,,False
104385,Lars Poerschke,Lars,Poerschke,R,19840617.0,GER,,,,,,,,,0,0,0,0,0-0,,False
104387,Massimo Bosa,Massimo,Bosa,R,19840623.0,ITA,,,,,,,,,0,0,0,0,0-0,,False
104388,Morgan Phillips,Morgan,Phillips,U,19840623.0,GBR,,Q22097761,,,,,,,0,0,0,0,0-0,,False
104389,Ishay Hadash,Ishay,Hadash,R,19840627.0,ISR,,,,,,,,,0,0,0,0,0-0,,False
104390,Jonathan Hilaire,Jonathan,Hilaire,R,19840627.0,FRA,,,,,,,,,0,0,0,0,0-0,,False
104391,Damien Lacombe,Damien,Lacombe,U,19840628.0,FRA,,,,,,,,,0,0,0,0,0-0,,False
104393,Gregoire Burquier,Gregoire,Burquier,L,19840708.0,FRA,,Q5612768,,,,,,,0,0,0,0,0-0,,False
104394,Marc Auradou,Marc,Auradou,R,19840709.0,FRA,,,,,,,,,0,0,0,0,0-0,,False
104395,Marcel Felder,Marcel,Felder,R,19840709.0,URU,174.0,Q934069,,,,,,,0,0,0,0,0-0,,False
104396,Matthew Roberts,Matthew,Roberts,L,19840709.0,USA,,,,,,,,,0,0,0,0,0-0,,False
104398,Andre Begemann,Andre,Begemann,R,19840712.0,GER,188.0,Q71162,,,,,,,0,0,0,0,0-0,,False
104399,Mislav Hizak,Mislav,Hizak,U,19840714.0,CRO,,,,,,,,,0,0,0,0,0-0,,False
104400,Daniel Schubert,Daniel,Schubert,R,19840715.0,GER,,,,,,,,,0,0,0,0,0-0,,False
104401,Jaco Mathew,Jaco,Mathew,R,19840715.0,IND,,,,,,,,,0,0,0,0,0-0,,False
104402,Clement Morel,Clement,Morel,R,19840716.0,MON,,Q2980653,,,,,,,0,0,0,0,0-0,,False
104403,Przemyslaw Lesniewski,Przemyslaw,Lesniewski,U,19840716.0,POL,,,,,,,,,0,0,0,0,0-0,,False
104404,Rob Searle,Rob,Searle,R,19840719.0,GBR,,,,,,,,,0,0,0,0,0-0,,False
104405,Nicholas Edlefsen,Nicholas,Edlefsen,U,19840721.0,USA,,,,,,,,,0,0,0,0,0-0,,False
104406,Naim Lalji,Naim,Lalji,U,19840723.0,GBR,,,,,,,,,0,0,0,0,0-0,,False
104407,Sergio Perez Perez,Sergio,Perez Perez,U,19840723.0,ESP,,Q7454369,,,,,,,0,0,0,0,0-0,,False
104408,Teodor Bolanu,Teodor,Bolanu,L,19840723.0,ROU,,,,,,,,,0,0,0,0,0-0,,False
104409,Florian Nufer,Florian,Nufer,U,19840724.0,GER,,,,,,,,,0,0,0,0,0-0,,False
104410,Andrei Mlendea,Andrei,Mlendea,U,19840803.0,ROU,,Q12720674,,,,,,,0,0,0,0,0-0,,False
104411,Amar Zubcevic,Amar,Zubcevic,U,19840809.0,SUI,,,,,,,,,0,0,0,0,0-0,,False
104412,Matt Simpson,Matt,Simpson,U,19840810.0,NZL,,,,,,,,,0,0,0,0,0-0,,False
104413,Matthew Simpson,Matthew,Simpson,U,19840810.0,NZL,,,,,,,,,0,0,0,0,0-0,,False
104414,Morgan Wilson,Morgan,Wilson,U,19840811.0,AUS,,,,,,,,,0,0,0,0,0-0,,False
104416,Tiago Godinho,Tiago,Godinho,R,19840813.0,POR,,Q24258734,,,,,,,0,0,0,0,0-0,,False
104418,Matthew Smith,Matthew,Smith,R,19840821.0,GBR,,,,,,,,,0,0,0,0,0-0,,False
104419,Mohammed Fetov,Mohammed,Fetov,R,19840830.0,SUI,,,,,,,,,0,0,0,0,0-0,,False
104420,Francisco Neves,Francisco,Neves,U,19840901.0,POR,,,,,,,,,0,0,0,0,0-0,,False
104421,Martin Vilarrubi,Martin,Vilarrubi,R,19840902.0,URU,,Q39872472,,,,,,,0,0,0,0,0-0,,False
104422,Hyung Kwon Kim,Hyung Kwon,Kim,R,19840903.0,KOR,,,,,,,,,0,0,0,0,0-0,,False
104423,Koki Matsunaga,Koki,Matsunaga,R,19840903.0,JPN,,Q17209123,,,,,,,0,0,0,0,0-0,,False
104425,Goncalo Pereira,Goncalo,Pereira,R,19840906.0,POR,,,,,,,,,0,0,0,0,0-0,,False
104426,Tzu Yang Lin,Tzu Yang,Lin,U,19840908.0,TPE,,,,,,,,,0,0,0,0,0-0,,False
104427,Jerry Makowski,Jerry,Makowski,U,19840910.0,USA,,,,,,,,,0,0,0,0,0-0,,False
104428,Petar Trendafilov,Petar,Trendafilov,R,19840911.0,BUL,,Q12290610,,,,,,,0,0,0,0,0-0,,False
104429,Kean Feeder,Kean,Feeder,U,19840914.0,USA,,,,,,,,,0,0,0,0,0-0,,False
104430,Alex Miotto,Alex,Miotto,R,19840918.0,GBR,,,,,,,,,0,0,0,0,0-0,,False
104431,Antonio Ruiz Rosales,Antonio,Ruiz Rosales,R,19840918.0,MEX,,Q41632798,,,,,,,0,0,0,0,0-0,,False
104432,Miha Mlakar,Miha,Mlakar,R,19840919.0,SLO,,,,,,,,,0,0,0,0,0-0,,False
104434,Saar Steele,Saar,Steele,R,19840928.0,ISR,,Q28842117,,,,,,,0,0,0,0,0-0,,False
104435,Ryan Young,Ryan,Young,U,19841001.0,USA,,,,,,,,,0,0,0,0,0-0,,False
104436,Robbye Poole,Robbye,Poole,U,19841002.0,USA,,,,,,,,,0,0,0,0,0-0,,False
104437,Dekel Valtzer,Dekel,Valtzer,U,19841003.0,ISR,,Q107524253,,,,,,,0,0,0,0,0-0,,False
104438,Oscar Rodriguez Sanchez,Oscar,Rodriguez Sanchez,R,19841007.0,COL,,Q107615851,,,,,,,0,0,0,0,0-0,,False
104439,Vadim Davletshin,Vadim,Davletshin,U,19841007.0,RUS,,Q55138569,,,,,,,0,0,0,0,0-0,,False
104440,Eric Gomes,Eric,Gomes,R,19841008.0,BRA,,,,,,,,,0,0,0,0,0-0,,False
104441,Oskar Pallin,Oskar,Pallin,U,19841008.0,SWE,,,,,,,,,0,0,0,0,0-0,,False
104442,Alexandre Bonatto,Alexandre,Bonatto,R,19841009.0,BRA,,,,,,,,,0,0,0,0,0-0,,False
104443,Luigi Dagord,Luigi,Dagord,R,19841010.0,ITA,,,,,,,,,0,0,0,0,0-0,,False
104445,Jose Antonio Sanchez De Luna,Jose Antonio,Sanchez De Luna,R,19841018.0,ESP,,Q6291523,,,,,,,0,0,0,0,0-0,,False
104446,Dinko Halachev,Dinko,Halachev,U,19841022.0,BUL,,Q13512837,,,,,,,0,0,0,0,0-0,,False
104447,Pierrick Ysern,Pierrick,Ysern,U,19841024.0,FRA,,,,,,,,,0,0,0,0,0-0,,False
104448,Dennis Biggemann,Dennis,Biggemann,R,19841028.0,GER,,,,,,,,,0,0,0,0,0-0,,False
104449,Cosmin Cotet,Cosmin,Cotet,R,19841029.0,ROU,,,,,,,,,0,0,0,0,0-0,,False
104450,Ivan Vukovic,Ivan,Vukovic,L,19841102.0,CRO,,,,,,,,,0,0,0,0,0-0,,False
104451,Sascha Heinemann,Sascha,Heinemann,R,19841110.0,GER,,,,,,,,,0,0,0,0,0-0,,False
104452,Arnaud Segodo,Arnaud,Segodo,L,19841112.0,BEN,,,,,,,,,0,0,0,0,0-0,,False
104454,Murad Inoyatov,Murad,Inoyatov,R,19841113.0,UZB,,Q6431448,,,,,,,0,0,0,0,0-0,,False
104455,Daniel Lustig,Daniel,Lustig,R,19841125.0,CZE,190.0,,,,,,,,0,0,0,0,0-0,,False
104456,Colin Ebelthite,Colin,Ebelthite,R,19841127.0,AUS,,Q1108419,,,,,,,0,0,0,0,0-0,,False
104457,Clint Thomson,Clint,Thomson,L,19841128.0,GER,,,,,,,,,0,0,0,0,0-0,,False
104458,Clinton Thomson,Clinton,Thomson,L,19841128.0,GER,,,,,,,,,0,0,0,0,0-0,,False
104459,Arkady Bassetti,Arkady,Bassetti,U,19841205.0,ITA,,,,,,,,,0,0,0,0,0-0,,False
104461,Brett Joelson,Brett,Joelson,U,19841212.0,USA,,,,,,,,,0,0,0,0,0-0,,False
104462,Miquel Perez Puigdomenech,Miquel,Perez Puigdomenech,U,19841212.0,ESP,,,,,,,,,0,0,0,0,0-0,,False
104463,Dmitriy Makeyev,Dmitriy,Makeyev,U,19841213.0,KAZ,,,,,,,,,0,0,0,0,0-0,,False
104464,Abdul Mumin Babalola,Abdul,Mumin Babalola,L,19841215.0,NGR,,,,,,,,,0,0,0,0,0-0,,False
104466,Robert Haybittel,Robert,Haybittel,R,19841220.0,AUS,,,,,,,,,0,0,0,0,0-0,,False
104469,Erling Tveit,Erling,Tveit,L,19841228.0,NOR,,Q17113124,,,,,,,0,0,0,0,0-0,,False
104472,Antoine Tassart,Antoine,Tassart,U,19850103.0,FRA,,,,,,,,,0,0,0,0,0-0,,False
104473,Walter Trusendi,Walter,Trusendi,U,19850103.0,ITA,,Q2546592,,,,,,,0,0,0,0,0-0,,False
104474,Leonardo Kirche,Leonardo,Kirche,R,19850104.0,BRA,188.0,Q6526014,,,,,,,0,0,0,0,0-0,,False
104475,Alexei Ivanov,Alexei,Ivanov,R,19850105.0,RUS,,,,,,,,,0,0,0,0,0-0,,False
104478,Hyun Woo Nam,Hyun Woo,Nam,R,19850109.0,KOR,,Q106934597,,,,,,,0,0,0,0,0-0,,False
104479,Sarvar Ikramov,Sarvar,Ikramov,R,19850110.0,UZB,,Q99557512,,,,,,,0,0,0,0,0-0,,False
104480,Daniel Chu,Daniel,Chu,L,19850111.0,CAN,,,,,,,,,0,0,0,0,0-0,,False
104481,Aleksandar Cvetkov,Aleksandar,Cvetkov,U,19850112.0,SRB,,,,,,,,,0,0,0,0,0-0,,False
104482,Matias Niemiz,Matias,Niemiz,R,19850112.0,ARG,,,,,,,,,0,0,0,0,0-0,,False
104483,Gordan Peranec,Gordan,Peranec,U,19850114.0,CRO,,,,,,,,,0,0,0,0,0-0,,False
104484,Lawal Shehu,Lawal,Shehu,R,19850115.0,NGR,,,,,,,,,0,0,0,0,0-0,,False
104485,Nick Van Der Meer,Nick,Van Der Meer,U,19850118.0,NED,,Q107000932,,,,,,,0,0,0,0,0-0,,False
104487,Marcel Zimmermann,Marcel,Zimmermann,R,19850120.0,GER,183.0,Q29867893,,,,,,,0,0,0,0,0-0,,False
104489,Barry King,Barry,King,R,19850122.0,IRL,,Q17050312,,,,,,,0,0,0,0,0-0,,False
104490,Peter Steinberger,Peter,Steinberger,R,19850122.0,GER,,,,,,,,,0,0,0,0,0-0,,False
104491,Yannick Nelord,Yannick,Nelord,R,19850122.0,IND,,,,,,,,,0,0,0,0,0-0,,False
