player_id,player_name,match_index,elo
100581,John McEnroe,2917,1610.6610000603728
100581,John McEnroe,2956,1593.2770547035616
100581,John McEnroe,3121,1601.387010934054
100581,John McEnroe,3176,1613.2861521534123
100581,John McEnroe,3203,1631.024524413152
100581,John McEnroe,3217,1645.4250469787676
100581,John McEnroe,3224,1631.1520232703645
100581,John McEnroe,3238,1643.0421373952995
100581,John McEnroe,3249,1634.1361821315666
100581,John McEnroe,3362,1621.4799595838147
100581,John McEnroe,3389,1627.57450474488
100581,John McEnroe,3401,1635.6611268688712
100581,John McEnroe,3407,1642.7713383665948
100581,John McEnroe,3410,1636.319779495109
100581,John McEnroe,3578,1644.1724330885065
100581,John McEnroe,3601,1658.2013665833604
100581,John McEnroe,3613,1645.8967781231615
100581,John McEnroe,3946,1632.7084511595453
100581,John McEnroe,4023,1643.8929995708777
100581,John McEnroe,4046,1628.1425782888246
100581,John McEnroe,4201,1611.8089425648984
100581,John McEnroe,4382,1618.0821745370858
100581,John McEnroe,4394,1628.0072571646022
100581,John McEnroe,4400,1640.4801586010576
100581,John McEnroe,4403,1631.0536178783873
100581,John McEnroe,4472,1639.046418694725
100581,John McEnroe,4532,1647.875448180549
100581,John McEnroe,4562,1658.3756995096637
100581,John McEnroe,4577,1664.1669415385013
100581,John McEnroe,4585,1676.9831635971368
100581,John McEnroe,4589,1666.6190425621842
100581,John McEnroe,4761,1650.0281558752997
100581,John McEnroe,4814,1658.9527930035863
100581,John McEnroe,4826,1666.4541542920206
100581,John McEnroe,4832,1654.5752391419028
100581,John McEnroe,5133,1660.6841926919785
100581,John McEnroe,5148,1665.971333354333
100581,John McEnroe,5156,1654.2326124190606
100581,John McEnroe,5262,1660.5603980326573
100581,John McEnroe,5320,1666.509292128568
100581,John McEnroe,5349,1673.1060194133502
100581,John McEnroe,5364,1667.017352758084
100581,John McEnroe,5573,1673.4010304331487
100581,John McEnroe,5587,1678.8193852865668
100581,John McEnroe,5594,1673.2135151026444
100581,John McEnroe,5933,1681.530398058706
100581,John McEnroe,5949,1673.3107717046794
100581,John McEnroe,5982,1678.648434444834
100581,John McEnroe,5995,1670.3023515693853
100644,Alexander Zverev,65748,1490.4951627085197
100644,Alexander Zverev,68359,1510.6865812756507
100644,Alexander Zverev,68473,1515.4425009488286
100644,Alexander Zverev,69790,1490.2830752102036
100644,Alexander Zverev,70255,1504.7179193837492
100644,Alexander Zverev,70668,1531.5182429460247
100644,Alexander Zverev,70784,1540.0050035888235
100644,Alexander Zverev,71017,1567.9809186829098
100644,Alexander Zverev,71101,1608.6193268720924
100644,Alexander Zverev,71447,1575.8418202240368
100644,Alexander Zverev,72092,1609.333501123627
100644,Alexander Zverev,72231,1638.2889312245525
100644,Alexander Zverev,72476,1636.5001819246606
100644,Alexander Zverev,72573,1666.4877478735968
100644,Alexander Zverev,72765,1652.2065293093242
100644,Alexander Zverev,72920,1660.2340660275868
100644,Alexander Zverev,73028,1695.4929263983895
100644,Alexander Zverev,73098,1735.3639183851637
100644,Alexander Zverev,73287,1744.7190543242216
100644,Alexander Zverev,73307,1768.060137508592
100644,Alexander Zverev,73541,1752.741288239501
100644,Alexander Zverev,73794,1746.6772779592163
100644,Alexander Zverev,74246,1722.2885967821298
100644,Alexander Zverev,74270,1774.3671357407331
100644,Alexander Zverev,74417,1816.4506291464804
100644,Alexander Zverev,74519,1804.8240624942762
100644,Alexander Zverev,74953,1809.5303916696566
100644,Alexander Zverev,75003,1832.5671866453195
100644,Alexander Zverev,75383,1794.8463366784881
100644,Alexander Zverev,75613,1825.4791371709548
100644,Alexander Zverev,75694,1812.753437819263
100644,Alexander Zverev,75811,1843.415063033498
100644,Alexander Zverev,75886,1868.0381568692508
100644,Alexander Zverev,75918,1907.6419329639486
100644,Alexander Zverev,76119,1916.2844998878957
100644,Alexander Zverev,76181,1929.0022047445184
100644,Alexander Zverev,76374,1929.1930764044255
100644,Alexander Zverev,76656,1926.7738365229318
100644,Alexander Zverev,76712,1970.311274829587
100644,Alexander Zverev,76866,1969.58993460623
100644,Alexander Zverev,77108,1944.6227476924603
100644,Alexander Zverev,77196,1926.0491868241977
100644,Alexander Zverev,77379,1900.714511025205
100644,Alexander Zverev,77652,1900.5282322494213
100644,Alexander Zverev,77897,1906.0870403725314
100644,Alexander Zverev,78029,1899.9315427556319
100644,Alexander Zverev,78273,1894.6818755466581
100644,Alexander Zverev,78308,1900.4822974023164
100644,Alexander Zverev,78443,1913.0064468572423
100644,Alexander Zverev,78603,1923.9205362203356
100644,Alexander Zverev,78656,1943.5166806839184
100644,Alexander Zverev,78711,1979.1178696116717
100644,Alexander Zverev,78878,1981.029562146314
100644,Alexander Zverev,79109,1953.413314282709
100644,Alexander Zverev,79449,1952.8989298970673
100644,Alexander Zverev,79493,1965.8067987212678
100644,Alexander Zverev,79696,1931.5271045486002
100644,Alexander Zverev,79993,1910.4176968525398
100644,Alexander Zverev,80101,1917.2565031169695
100644,Alexander Zverev,80181,1914.2039054023317
100644,Alexander Zverev,80219,1931.346259772576
100644,Alexander Zverev,80418,1938.398876562499
100644,Alexander Zverev,80746,1938.5483621350604
100644,Alexander Zverev,80973,1905.1912228655297
100644,Alexander Zverev,81087,1875.0446077138934
100644,Alexander Zverev,81255,1831.9162520647012
100644,Alexander Zverev,81352,1829.8900794380336
100644,Alexander Zverev,81474,1845.8572862339881
100644,Alexander Zverev,81589,1822.8626293345003
100644,Alexander Zverev,81960,1795.7122784492285
100644,Alexander Zverev,82094,1803.327323290655
100644,Alexander Zverev,82331,1813.8400793904532
100644,Alexander Zverev,82483,1803.4975541234885
100644,Alexander Zverev,82545,1841.629707741981
100644,Alexander Zverev,82744,1823.6033737408354
100644,Alexander Zverev,82787,1857.9461421256608
100644,Alexander Zverev,82972,1813.2944271735237
100644,Alexander Zverev,83173,1844.7032635041185
100644,Alexander Zverev,83463,1831.9518701534168
100644,Alexander Zverev,83690,1847.6015323221125
100644,Alexander Zverev,83862,1858.3508424771437
100644,Alexander Zverev,83941,1854.8310046067397
100644,Alexander Zverev,84027,1882.819087811886
100644,Alexander Zverev,84112,1897.134517429409
100644,Alexander Zverev,84198,1897.690779302309
100644,Alexander Zverev,84509,1895.4931979291243
100644,Alexander Zverev,84539,1918.7182215531777
100644,Alexander Zverev,84703,1903.7160990916243
100644,Alexander Zverev,84830,1905.1845674953865
100644,Alexander Zverev,84974,1876.4613932538452
100644,Alexander Zverev,85143,1899.6148909265103
100644,Alexander Zverev,85420,1909.1513495858223
100644,Alexander Zverev,85497,1930.3807622347654
100644,Alexander Zverev,85555,1962.9506960928625
