"ranking_date","player_id","player_name","atp_rank","atp_points","atp_points_change","atp_rank_change","country","age"
"2026-01-05","209113","Gabriel Diallo","40","1215","","","CAN","24"
"2026-01-05","209950","Arthur Fils","41","1210","","","FRA","21"
"2026-01-05","200267","Zizou Bergs","42","1193","","","BEL","26"
"2026-01-05","202104","Sebastian Baez","43","1145","","","ARG","25"
"2026-01-05","127157","Daniel Altmaier","44","1123","","","GER","27"
"2026-01-05","132686","Nuno Borges","45","1120","","","POR","28"
"2026-01-05","200624","Sebastian Korda","46","1090","","","USA","25"
"2026-01-05","105777","Grigor Dimitrov","47","1080","","","BUL","34"
"2026-01-05","200116","Camilo Ugo Carabelli","48","1028","","","ARG","26"
"2026-01-05","202385","Jenson Brooksby","49","1017","","","USA","25"
"2026-01-05","200615","Alexei Popyrin","50","1000","","","AUS","26"
"2026-01-05","200175","Miomir Kecmanovic","51","1000","","","SRB","26"
"2026-01-05","124186","Alexandre Muller","52","980","","","FRA","28"
"2026-01-05","206681","Fabian Marozsan","53","975","","","HUN","26"
"2026-01-05","105916","Marton Fucsovics","54","949","","","HUN","33"
"2026-01-05","126610","Matteo Berrettini","55","945","","","ITA","29"
"2026-01-05","208316","Valentin Royer","56","924","","","FRA","24"
"2026-01-05","144869","Tomas Martin Etcheverry","57","895","","","ARG","26"
"2026-01-05","206499","Aleksandar Kovacevic","58","877","","","USA","27"
"2026-01-05","111794","Kamil Majchrzak","59","861","","","POL","29"
"2026-01-05","124187","Reilly Opelka","60","861","","","USA","28"
"2026-01-05","208286","Matteo Arnaldi","61","858","","","ITA","24"
"2026-01-05","209279","Terence Atmane","62","855","","","FRA","23"
"2026-01-05","209070","Arthur Cazaux","63","848","","","FRA","23"
"2026-01-05","106218","Marcos Giron","64","845","","","USA","32"
"2026-01-05","106000","Damir Dzumhur","65","837","","","BIH","33"
"2026-01-05","207681","Francisco Comesana","66","829","","","ARG","25"
"2026-01-05","208659","Giovanni Mpetshi Perricard","67","825","","","FRA","22"
"2026-01-05","105173","Adrian Mannarino","68","817","","","FRA","37"
"2026-01-05","104792","Gael Monfils","69","800","","","FRA","39"
"2026-01-05","105227","Marin Cilic","70","765","","","CRO","37"
"2026-01-05","207411","Jesper De Jong","71","763","","","NED","25"
"2026-01-05","208363","Mariano Navone","72","760","","","ARG","24"
"2026-01-05","208233","Mattia Bellucci","73","758","","","ITA","24"
"2026-01-05","207985","Jacob Fearnley","74","752","","","GBR","24"
"2026-01-05","122298","Botic Van De Zandschulp","75","746","","","NED","30"
"2026-01-05","210319","Ethan Quinn","76","733","","","USA","21"
"2026-01-05","200443","Adam Walton","77","732","","","AUS","26"
"2026-01-05","106426","Cristian Garin","78","726","","","CHI","29"
"2026-01-05","209209","Filip Misolic","79","724","","","AUT","24"
"2026-01-05","209098","Hamad Medjedovic","80","718","","","SRB","22"
"2026-01-05","126214","Alejandro Tabilo","81","717","","","CHI","28"
"2026-01-05","","Jan-Lennard Struff","82","711","","","",""
"2026-01-05","128034","Hubert Hurkacz","83","710","","","POL","28"
"2026-01-05","209920","Raphael Collignon","84","704","","","BEL","23"
"2026-01-05","207678","Juan Manuel Cerundolo","85","700","","","ARG","24"
"2026-01-05","105902","James Duckworth","86","694","","","AUS","33"
"2026-01-05","126846","Aleksandar Vukic","87","693","","","AUS","29"
"2026-01-05","207182","Emilio Nava","88","677","","","USA","24"
"2026-01-05","208118","Eliot Spizzirri","89","672","","","USA","24"
"2026-01-05","105138","Roberto Bautista Agut","90","670","","","ESP","37"
"2026-01-05","111460","Quentin Halys","91","669","","","FRA","29"
"2026-01-05","105807","Pablo Carreno Busta","92","656","","","ESP","34"
"2026-01-05","207494","Dalibor Svrcina","93","655","","","CZE","23"
"2026-01-05","200384","Hugo Gaston","94","653","","","FRA","25"
"2026-01-05","111513","Laslo Djere","95","652","","","SRB","30"
"2026-01-05","124079","Pedro Martinez","96","643","","","ESP","28"
"2026-01-05","209262","Tristan Schoolkate","97","641","","","AUS","24"
"2026-01-05","126535","Carlos Taberner","98","630","","","ESP","28"
"2026-01-05","126127","Benjamin Bonzi","99","629","","","FRA","29"
"2026-01-05","209860","Ignacio Buse","100","627","","","PER","21"
"2026-01-05","200240","Vit Kopriva","101","620","","","CZE","28"
"2026-01-05","105870","Yannick Hanfmann","102","618","","","GER","34"
"2026-01-05","202058","Thiago Agustin Tirante","103","605","","","ARG","24"
"2026-01-05","208882","Roman Andres Burruchaga","104","604","","","ARG","23"
"2026-01-05","208134","Luca Nardi","105","599","","","ITA","22"
"2026-01-05","","Aleksandr Shevchenko","106","597","","","",""
"2026-01-05","105932","Nikoloz Basilashvili","107","573","","","GEO","33"
"2026-01-05","144642","Tomas Barrios Vera","108","557","","","CHI","28"
"2026-01-05","200587","Brandon Holt","109","553","","","USA","27"
"2026-01-05","208278","Shintaro Mochizuki","110","547","","","JPN","22"
"2026-01-05","208014","Rinky Hijikata","111","546","","","AUS","24"
"2026-01-05","111456","Mackenzie Mcdonald","112","546","","","USA","30"
"2026-01-05","111442","Jordan Thompson","113","536","","","AUS","31"
"2026-01-05","","Christopher O'Connell","114","536","","","",""
"2026-01-05","210696","Alexander Blockx","115","535","","","BEL","20"
"2026-01-05","106415","Yoshihito Nishioka","116","528","","","JPN","30"
"2026-01-05","105676","David Goffin","117","525","","","BEL","35"
"2026-01-05","200516","Patrick Kypson","118","520","","","USA","26"
"2026-01-05","209284","Elmer Moller","119","517","","","DEN","22"
"2026-01-05","","Yunchaokete Bu","120","499","","","",""
"2026-01-05","","Chun-Hsin Tseng","121","498","","","",""
"2026-01-05","106432","Borna Coric","122","498","","","CRO","29"
"2026-01-05","123828","Jan Choinski","123","498","","","GBR","29"
"2026-01-05","202261","Otto Virtanen","124","488","","","FIN","24"
"2026-01-05","105583","Dusan Lajovic","125","487","","","SRB","35"
"2026-01-05","209976","Dino Prizmic","126","487","","","CRO","20"
"2026-01-05","126129","Billy Harris","127","482","","","GBR","30"
"2026-01-05","106148","Roberto Carballes Baena","128","469","","","ESP","32"
"2026-01-05","209147","Vilius Gaubas","129","469","","","LTU","21"
"2026-01-05","105477","Marco Trungelliti","130","468","","","ARG","35"
"2026-01-05","124116","Sebastian Ofner","131","463","","","AUT","29"
"2026-01-05","208119","Liam Draxl","132","461","","","CAN","24"
"2026-01-05","111797","Nicolas Jarry","133","451","","","CHI","30"
"2026-01-05","121411","Moez Echargui","134","450","","","TUN","32"
"2026-01-05","149282","Nicolai Budkov Kjaer","135","448","","","NOR","19"
"2026-01-05","208021","Kyrian Jacquet","136","442","","","FRA","24"
"2026-01-05","208353","Francesco Maestrelli","137","439","","","ITA","23"
"2026-01-05","106198","Hugo Dellien","138","438","","","BOL","32"
"2026-01-05","126504","Andrea Pellegrino","139","438","","","ITA","28"
"2026-01-05","208859","Francesco Passaro","140","436","","","ITA","24"
"2026-01-05","127760","Lukas Klein","141","436","","","SVK","27"
"2026-01-05","208260","Zachary Svajda","142","431","","","USA","23"
"2026-01-05","209226","Adolfo Daniel Vallejo","143","428","","","PAR","21"
"2026-01-05","200259","Ugo Blanchet","144","427","","","FRA","27"
"2026-01-05","212256","Colton Smith","145","424","","","USA","22"
"2026-01-05","211776","Martin Landaluce","146","420","","","ESP","19"
"2026-01-05","200647","Sho Shimabukuro","147","414","","","JPN","28"
"2026-01-05","209261","Matteo Gigante","148","407","","","ITA","24"
"2026-01-05","210136","Mark Lajal","149","407","","","EST","22"
"2026-01-05","209409","Coleman Wong","150","406","","","HKG","21"
"2026-01-05","210262","Jaime Faria","151","405","","","POR","22"
"2026-01-05","208169","Titouan Droguet","152","404","","","FRA","24"
"2026-01-05","206748","Giulio Zeppieri","153","402","","","ITA","24"
"2026-01-05","","Pierre-Hugues Herbert","154","399","","","",""
"2026-01-05","123755","Daniel Elahi Galan","155","397","","","COL","29"
"2026-01-05","104527","Stan Wawrinka","156","397","","","SUI","40"
"2026-01-05","210012","Henrique Rocha","157","394","","","POR","21"
"2026-01-05","209911","Guy Den Ouden","158","372","","","NED","23"
"2026-01-05","126663","Juan Pablo Ficovich","159","369","","","ARG","28"
"2026-01-05","210053","Luka Mikrut","160","365","","","CRO","21"
"2026-01-05","133297","Yosuke Watanuki","161","364","","","JPN","27"
"2026-01-05","200436","Zsombor Piros","162","353","","","HUN","26"
"2026-01-05","","Daniel Merida","163","353","","","",""
"2026-01-05","209414","Luca Van Assche","164","352","","","FRA","21"
"2026-01-05","212588","Rafael Jodar","165","349","","","ESP","19"
"2026-01-05","126964","Vitaliy Sachko","166","349","","","UKR","28"
"2026-01-05","208004","Harold Mayot","167","345","","","FRA","23"
"2026-01-05","200711","Nicolas Mejia","168","344","","","COL","25"
"2026-01-05","106109","Alex Bolt","169","339","","","AUS","33"
"2026-01-05","126128","Roman Safiullin","170","338","","","RUS","28"
"2026-01-05","111200","Elias Ymer","171","337","","","SWE","29"
"2026-01-05","210460","Nishesh Basavareddy","172","336","","","USA","20"
"2026-01-05","102093","Martin Damm","173","330","","","USA","22"
"2026-01-05","126652","Jay Clarke","174","330","","","GBR","27"
"2026-01-05","126409","Hugo Grenier","175","327","","","FRA","29"
"2026-01-05","144645","Zdenek Kolar","176","327","","","CZE","29"
"2026-01-05","209857","Leandro Riedi","177","326","","","SUI","23"
"2026-01-05","207729","Tristan Boyer","178","326","","","USA","24"
"2026-01-05","200059","Yibing Wu","179","322","","","CHN","26"
"2026-01-05","211514","Justin Engel","180","316","","","GER","18"
"2026-01-05","208843","Jerome Kym","181","315","","","SUI","22"
"2026-01-05","210116","Michael Zheng","182","315","","","USA","21"
"2026-01-05","208013","Dane Sweeny","183","315","","","AUS","24"
"2026-01-05","105554","Daniel Evans","184","314","","","GBR","35"
"2026-01-05","209259","Arthur Fery","185","313","","","GBR","23"
"2026-01-05","209875","Alex Barrena","186","312","","","ARG","23"
"2026-01-05","106071","Bernard Tomic","187","312","","","AUS","33"
"2026-01-05","210317","James Mccabe","188","309","","","AUS","22"
"2026-01-05","105882","Stefano Travaglia","189","308","","","ITA","34"
"2026-01-05","144870","Federico Agustin Gomez","190","306","","","ARG","29"
"2026-01-05","200416","August Holmgren","191","305","","","DEN","27"
"2026-01-05","106186","Jason Kubler","192","305","","","AUS","32"
"2026-01-05","208223","Alvaro Guillen Meza","193","305","","","ECU","23"
"2026-01-05","106329","Thiago Monteiro","194","304","","","BRA","31"
"2026-01-05","200514","Jurij Rodionov","195","304","","","AUT","26"
"2026-01-05","206750","Daniil Glinka","196","297","","","EST","25"
"2026-01-05","209849","Sascha Gueymard Wayenburg","197","297","","","FRA","22"
"2026-01-05","200610","Oliver Crawford","198","293","","","GBR","26"
"2026-01-05","200385","Dan Added","199","293","","","FRA","26"
"2026-01-05","210536","Rei Sakamoto","200","292","","","JPN","19"
"2026-01-05","209957","Jack Pinnington Jones","201","287","","","GBR","22"
"2026-01-05","144684","Alex Molcan","202","286","","","SVK","28"
"2026-01-05","106283","Mitchell Krueger","203","284","","","USA","31"
"2026-01-05","206307","Joao Lucas Reis Da Silva","204","284","","","BRA","25"
"2026-01-05","211451","Gilles Arnaud Bailly","205","283","","","BEL","20"
"2026-01-05","202127","Clement Tabur","206","282","","","FRA","25"
"2026-01-05","208210","Chris Rodesch","207","280","","","LUX","24"
"2026-01-05","210178","Juan Carlos Prado Angelo","208","279","","","BOL","20"
"2026-01-05","207785","George Loffhagen","209","278","","","GBR","24"
"2026-01-05","207680","Facundo Diaz Acosta","210","275","","","ARG","25"
"2026-01-05","208010","Pablo Llamas Ruiz","211","274","","","ESP","23"
"2026-01-05","105841","Lorenzo Giustino","212","274","","","ITA","34"
"2026-01-05","200008","Alexis Galarneau","213","272","","","CAN","26"
"2026-01-05","208293","Gonzalo Bueno","214","271","","","PER","21"
"2026-01-05","209326","Murphy Cassone","215","268","","","USA","23"
"2026-01-05","205734","Thiago Seyboth Wild","216","263","","","BRA","25"
"2026-01-05","202146","Luka Pavlovic","217","262","","","FRA","25"
"2026-01-05","126106","Ryan Peniston","218","260","","","GBR","30"
"2026-01-05","200318","Yu Hsiou Hsu","219","259","","","TPE","26"
"2026-01-05","144750","Lloyd Harris","220","256","","","RSA","28"
"2026-01-05","122078","Dmitry Popko","221","255","","","KAZ","29"
"2026-01-05","123983","Nerman Fatic","222","254","","","BIH","31"
"2026-01-05","200335","Felipe Meligeni Alves","223","251","","","BRA","27"
"2026-01-05","","Santiago Rodriguez Taverna","224","250","","","",""
"2026-01-05","207884","Arthur Bouquier","225","247","","","FRA","25"
"2026-01-05","106065","Marco Cecchinato","226","247","","","ITA","33"
"2026-01-05","200677","Rio Noguchi","227","247","","","JPN","27"
"2026-01-05","144821","Genaro Alberto Olivieri","228","247","","","ARG","27"
"2026-01-05","210202","Rodrigo Pacheco Mendez","229","247","","","MEX","20"
"2026-01-05","209903","Lukas Neumayer","230","246","","","AUT","23"
"2026-01-05","212063","Matej Dodig","231","244","","","CRO","20"
"2026-01-05","210297","Lautaro Midon","232","243","","","ARG","21"
"2026-01-05","208902","Johannus Monday","233","242","","","GBR","23"
"2026-01-05","210748","Federico Cina","234","240","","","ITA","18"
"2026-01-05","207608","Timofey Skatov","235","238","","","KAZ","24"
"2026-01-05","209916","Marko Topo","236","234","","","GER","22"
"2026-01-05","209405","Daniel Rincon","237","234","","","ESP","22"
"2026-01-05","105453","Kei Nishikori","238","232","","","JPN","36"
"2026-01-05","208361","Gustavo Heide","239","232","","","BRA","23"
"2026-01-05","126340","Viktor Durasovic","240","232","","","NOR","28"
"2026-01-05","210338","Arthur Gea","241","229","","","FRA","21"
"2026-01-05","105911","Andrea Collarini","242","228","","","ARG","33"
"2026-01-05","208279","Alejandro Moro Canas","243","225","","","ESP","25"
"2026-01-05","200273","Hady Habib","244","223","","","LIB","27"
"2026-01-05","208069","Max Houkes","245","221","","","NED","25"
"2026-01-05","106293","Kimmer Coppejans","246","218","","","BEL","31"
"2026-01-05","","Murkel Dellien","247","218","","","",""
"2026-01-05","212044","Yi Zhou","248","217","","","CHN","20"
"2026-01-05","207415","Daniel Michalski","249","217","","","POL","25"
"2026-01-05","","Marc-Andrea Huesler","250","216","","","",""
"2026-01-05","111187","Kaichi Uchida","251","216","","","JPN","31"
"2026-01-05","206889","Clement Chidekh","252","215","","","FRA","24"
"2026-01-05","122669","Juan Pablo Varillas","253","213","","","PER","30"
"2026-01-05","212082","Joel Schwaerzler","254","213","","","AUT","19"
"2026-01-05","200329","Remy Bertola","255","212","","","SUI","27"
"2026-01-05","144972","Geoffrey Blancaneaux","256","212","","","FRA","27"
"2026-01-05","106044","Nicolas Kicker","257","210","","","ARG","33"
"2026-01-05","123809","Ivan Gakhov","258","210","","","RUS","29"
"2026-01-05","133975","Benjamin Hassan","259","208","","","LBN","30"
"2026-01-05","123921","Calvin Hemery","260","208","","","FRA","30"
"2026-01-05","210389","Toby Samuel","261","204","","","GBR","23"
"2026-01-05","106220","Dimitar Kuzmanov","262","204","","","BUL","32"
"2026-01-05","106393","Frederico Ferreira Silva","263","202","","","POR","30"
"2026-01-05","200452","Patrick Zahraj","264","202","","","GER","26"
"2026-01-05","211500","Tiago Pereira","265","202","","","POR","21"
"2026-01-05","206904","Gauthier Onclin","266","200","","","BEL","24"
"2026-01-05","105948","Federico Coria","267","200","","","ARG","33"
"2026-01-05","209512","Tom Paris","268","200","","","FRA","23"
"2026-01-05","122909","Andres Martin","269","200","","","ARG","49"
"2026-01-05","","Andy Andrade","270","200","","","",""
"2026-01-05","209899","Ilia Simakin","271","199","","","RUS","22"
"2026-01-05","210220","Edas Butvilas","272","199","","","LTU","21"
"2026-01-05","208046","Pedro Boscardin Dias","273","197","","","BRA","22"
"2026-01-05","111806","Fajing Sun","274","196","","","CHN","29"
"2026-01-05","111576","Sumit Nagal","275","195","","","IND","28"
"2026-01-05","202260","Henri Squire","276","195","","","GER","25"
"2026-01-05","202320","Beibit Zhukayev","277","193","","","KAZ","25"
"2026-01-05","202262","Filip Cristian Jianu","278","190","","","ROU","24"
"2026-01-05","126206","Alex Rybakov","279","189","","","USA","28"
"2026-01-05","208852","Stefanos Sakellaridis","280","187","","","GRE","21"
"2026-01-05","202147","Florent Bax","281","187","","","FRA","26"
"2026-01-05","111153","Christopher Eubanks","282","186","","","USA","29"
"2026-01-05","202400","Alastair Gray","283","186","","","GBR","27"
"2026-01-05","208182","Saba Purtseladze","284","185","","","GEO","24"
"2026-01-05","111581","Michael Mmoh","285","184","","","USA","27"
"2026-01-05","129911","Marat Sharipov","286","184","","","RUS","23"
"2026-01-05","111578","Stefan Kozlov","287","182","","","USA","27"
"2026-01-05","210119","Andrej Nedic","288","182","","","BIH","21"
"2026-01-05","210167","Tom Gentzsch","289","181","","","GER","22"
"2026-01-05","208257","Fabrizio Andaloro","290","180","","","ITA","24"
"2026-01-05","","Abdullah Shelbayh","291","179","","","",""
"2026-01-05","208143","Garrett Johns","292","179","","","USA","25"
"2026-01-05","127339","Borna Gojo","293","178","","","CRO","27"
"2026-01-05","208342","Tyler Zink","294","178","","","USA","24"
"2026-01-05","126107","Michael Geerts","295","178","","","BEL","30"
"2026-01-05","105613","Norbert Gombos","296","177","","","SVK","35"
"2026-01-05","210464","Darwin Blanch","297","176","","","USA","18"
"2026-01-05","207799","Matheus Pucinelli De Almeida","298","176","","","BRA","24"
"2026-01-05","207491","Sandro Kopp","299","176","","","AUT","25"
"2026-01-05","202235","Jacopo Berrettini","300","175","","","ITA","27"
"2026-01-05","210558","Hynek Barton","301","175","","","CZE","21"
"2026-01-05","209850","Robin Bertrand","302","175","","","FRA","22"
"2026-01-05","106281","Liam Broady","303","174","","","GBR","32"
"2026-01-05","208389","James Trotter","304","173","","","JPN","26"
"2026-01-05","207663","Nikolas Sanchez Izquierdo","305","169","","","ESP","26"
"2026-01-05","210557","Petr Brunclik","306","168","","","CZE","19"
"2026-01-05","106034","Yasutaka Uchiyama","307","167","","","JPN","33"
"2026-01-05","208421","Lilian Marmousez","308","167","","","FRA","24"
"2026-01-05","144826","Aziz Dougaz","309","166","","","TUN","28"
"2026-01-05","211533","Gianluca Cadenasso","310","166","","","ITA","21"
"2026-01-05","209131","Eliakim Coulibaly","311","165","","","CIV","23"
"2026-01-05","207784","Harry Wendelken","312","165","","","GBR","24"
"2026-01-05","105062","Mikhail Kukushkin","313","164","","","KAZ","38"
"2026-01-05","117361","Akira Santillan","314","162","","","AUS","28"
"2026-01-05","200277","Charles Broom","315","161","","","GBR","27"
"2026-01-05","202199","Carlos Sanchez Jover","316","161","","","ESP","25"
"2026-01-05","207732","Miguel Damas","317","159","","","ESP","26"
"2026-01-05","104755","Richard Gasquet","318","158","","","FRA","39"
"2026-01-05","200188","Matteo Martineau","319","158","","","FRA","26"
"2026-01-05","200346","Mats Rosenkranz","320","158","","","GER","27"
"2026-01-05","106057","Facundo Mena","321","157","","","ARG","33"
"2026-01-05","126337","Renta Tokuda","322","157","","","JPN","27"
"2026-01-05","","Adrian Boitan","323","157","","","",""
"2026-01-05","202475","Philip Henning","324","156","","","RSA","25"
"2026-01-05","200666","Jie Cui","325","156","","","CHN","27"
"2026-01-05","209951","Petr Bar Biryukov","326","156","","","RUS","23"
"2026-01-05","117357","Omar Jasika","327","155","","","AUS","28"
"2026-01-05","207231","Mathys Erhard","328","155","","","FRA","24"
"2026-01-05","207213","Duje Ajdukovic","329","153","","","CRO","24"
"2026-01-05","208144","Giles Hussey","330","151","","","GBR","28"
"2026-01-05","210472","Oliver Tarvet","331","150","","","GBR","22"
"2026-01-05","105413","Andrej Martin","332","149","","","SVK","36"
"2026-01-05","106162","Franco Agamenone","333","149","","","ITA","32"
"2026-01-05","131934","Andrea Vavassori","334","147","","","ITA","30"
"2026-01-05","125847","Jelle Sels","335","147","","","NED","30"
"2026-01-05","132041","Alfredo Perez","336","147","","","USA","28"
"2026-01-05","207171","Hamish Stewart","337","147","","","GBR","26"
"2026-01-05","105180","Daniel Dutra Da Silva","338","146","","","BRA","37"
"2026-01-05","111454","Li Tu","339","145","","","AUS","29"
"2026-01-05","200672","Sergey Fomin","340","145","","","UZB","24"
"2026-01-05","207605","Jakub Paul","341","144","","","SUI","26"
"2026-01-05","210042","Gabriele Piraino","342","144","","","ITA","22"
"2026-01-05","211617","Maxim Mrva","343","144","","","CZE","18"
"2026-01-05","106380","Gonzalo Villanueva","344","144","","","ARG","30"
"2026-01-05","209983","Mika Brunold","345","143","","","SUI","21"
"2026-01-05","","Cedrik-Marcel Stebe","346","142","","","",""
"2026-01-05","209322","Martin Krumich","347","142","","","CZE","23"
"2026-01-05","","Diego Dedura","348","142","","","",""
"2026-01-05","202122","Yuta Shimizu","349","141","","","JPN","26"
"2026-01-05","208364","Franco Roncadelli","350","141","","","URU","25"
"2026-01-05","211577","Antoine Ghibaudo","351","140","","","FRA","20"
"2026-01-05","200266","Javier Barranco Cosano","352","139","","","ESP","27"
"2026-01-05","211902","Henry Searle","353","137","","","GBR","19"
"2026-01-05","210382","Maximus Jones","354","137","","","THA","21"
"2026-01-05","210318","Andre Ilagan","355","137","","","USA","25"
"2026-01-05","135753","Patrick Maloney","356","136","","","USA","25"
"2026-01-05","","Sanhui Shin","357","136","","","",""
"2026-01-05","132052","Christian Langmo","358","136","","","USA","29"
"2026-01-05","202075","Adria Soriano Barrera","359","135","","","COL","26"
"2026-01-05","200374","Nicolas Alvarez Varona","360","135","","","ESP","24"
"2026-01-05","111202","Hyeon Chung","361","134","","","KOR","29"
"2026-01-05","208502","Dominic Stricker","362","133","","","SUI","23"
"2026-01-05","208913","Juan Bautista Torres","363","133","","","ARG","23"
"2026-01-05","209079","Samir Banerjee","364","132","","","USA","22"
"2026-01-05","208230","Alibek Kachmazov","365","130","","","RUS","23"
"2026-01-05","105671","Gastao Elias","366","130","","","POR","35"
"2026-01-05","106292","Hernan Casanova","367","130","","","ARG","31"
"2026-01-05","122352","Christoph Negritu","368","130","","","GER","31"
"2026-01-05","206553","Luca Potenza","369","130","","","ITA","25"
"2026-01-05","106121","Taro Daniel","370","128","","","JPN","32"
"2026-01-05","208269","Felix Gill","371","128","","","GBR","23"
"2026-01-05","209907","Viacheslav Bielinskyi","372","128","","","UKR","22"
"2026-01-05","106072","Alexey Vatutin","373","128","","","RUS","33"
"2026-01-05","207815","Guido Ivan Justo","374","128","","","ARG","28"
"2026-01-05","207546","Pol Martin Tiffon","375","127","","","ESP","26"
"2026-01-05","206703","Paul Jubb","376","127","","","GBR","26"
"2026-01-05","210005","Kilian Feldbausch","377","127","","","SUI","20"
"2026-01-05","106203","Pedro Sakamoto","378","127","","","BRA","32"
"2026-01-05","","Tung-Lin Wu","379","127","","","",""
"2026-01-05","206467","Federico Arnaboldi","380","126","","","ITA","25"
"2026-01-05","206470","Cezar Cretu","381","126","","","ROU","24"
"2026-01-05","106187","Denis Yevseyev","382","126","","","KAZ","32"
"2026-01-05","212216","Trevor Svajda","383","124","","","USA","19"
"2026-01-05","134840","Raul Brancaccio","384","124","","","ITA","28"
"2026-01-05","208024","Max Alcala Gurri","385","124","","","ESP","23"
"2026-01-05","144656","Corentin Denolly","386","124","","","FRA","28"
"2026-01-05","202420","Aidan Mchugh","387","123","","","GBR","25"
"2026-01-05","209890","Mili Poljicak","388","123","","","CRO","21"
"2026-01-05","122554","David Jorda Sanchis","389","123","","","ESP","31"
"2026-01-05","207130","Matias Soto","390","122","","","CHI","26"
"2026-01-05","117360","Marc Polmans","391","121","","","AUS","28"
"2026-01-05","200484","Rudolf Molleker","392","121","","","GER","25"
"2026-01-05","211627","Hayato Matsuoka","393","121","","","JPN","20"
"2026-01-05","105487","Facundo Bagnis","394","120","","","ARG","35"
"2026-01-05","209354","Ioannis Xilas","395","120","","","GRE","24"
"2026-01-05","212241","Carlo Alberto Caniato","396","120","","","ITA","20"
"2026-01-05","208104","Andrea Picchione","397","119","","","ITA","27"
"2026-01-05","211325","Aryan Shah","398","119","","","IND","20"
"2026-01-05","","Albert Ramos-Vinolas","399","118","","","",""
"2026-01-05","","Igor Marcondes","400","118","","","",""
"2026-01-05","212251","Daniel Milavsky","401","118","","","USA","24"
"2026-01-05","207669","Robert Strombachs","402","118","","","LAT","26"
"2026-01-05","212222","Raphael Perot","403","117","","","FRA","24"
"2026-01-05","131911","Lucas Poullain","404","117","","","FRA","30"
"2026-01-05","106005","Constant Lestienne","405","116","","","FRA","33"
"2026-01-05","209992","Juncheng Shang","406","115","","","CHN","20"
"2026-01-05","126183","Mariano Kestelboim","407","115","","","ARG","29"
"2026-01-05","207368","Mert Alkaya","408","115","","","TUR","25"
"2026-01-05","","Inaki Montes-De La Torre","409","115","","","",""
"2026-01-05","","Alex Hernandez","410","115","","","",""
"2026-01-05","106177","Oriol Roca Batalla","411","114","","","ESP","32"
"2026-01-05","208025","Alex Martinez","412","114","","","ESP","24"
"2026-01-05","206912","Stuart Parker","413","112","","","GBR","28"
"2026-01-05","202239","Florian Broska","414","112","","","GER","28"
"2026-01-05","200309","Marek Gengel","415","112","","","CZE","30"
"2026-01-05","208937","Kasidit Samrej","416","112","","","THA","24"
