"ranking_date","player_id","player_name","atp_rank","atp_points","atp_points_change","atp_rank_change","country","age"
"2026-02-02","207830","Tomas Machac","28","1610","0.0","-4.0","CZE","25"
"2026-02-02","134868","Tallon Griekspoor","29","1565","0.0","-3.0","NED","29"
"2026-02-02","126207","Frances Tiafoe","30","1550","50.0","4.0","USA","28"
"2026-02-02","126239","Arthur Rinderknech","31","1542","-9.0","-3.0","FRA","30"
"2026-02-02","206909","Brandon Nakashima","32","1535","0.0","-2.0","USA","24"
"2026-02-02","126774","Stefanos Tsitsipas","33","1495","40.0","2.0","GRE","27"
"2026-02-02","211663","Joao Fonseca","34","1440","-70.0","-2.0","BRA","19"
"2026-02-02","202104","Sebastian Baez","35","1430","40.0","1.0","ARG","25"
"2026-02-02","144895","Corentin Moutet","36","1383","0.0","1.0","FRA","26"
"2026-02-02","144719","Jaume Munar","37","1375","40.0","2.0","ESP","28"
"2026-02-02","200005","Ugo Humbert","38","1320","-190.0","-5.0","FRA","27"
"2026-02-02","209113","Gabriel Diallo","39","1175","-40.0","2.0","CAN","24"
"2026-02-02","200267","Zizou Bergs","40","1170","0.0","3.0","BEL","26"
"2026-02-02","210506","Alex Michelsen","41","1160","-190.0","-3.0","USA","21"
"2026-02-02","209950","Arthur Fils","42","1110","-100.0","0.0","FRA","21"
"2026-02-02","105777","Grigor Dimitrov","43","1105","0.0","2.0","BUL","34"
"2026-02-02","127157","Daniel Altmaier","44","1083","-40.0","0.0","GER","27"
"2026-02-02","132686","Nuno Borges","45","1070","0.0","1.0","POR","28"
"2026-02-02","206681","Fabian Marozsan","46","1065","0.0","1.0","HUN","26"
"2026-02-02","202385","Jenson Brooksby","47","1042","0.0","1.0","USA","25"
"2026-02-02","200116","Camilo Ugo Carabelli","48","1028","0.0","1.0","ARG","26"
"2026-02-02","124186","Alexandre Muller","49","1020","40.0","3.0","FRA","29"
"2026-02-02","105916","Marton Fucsovics","50","1009","42.0","4.0","HUN","33"
"2026-02-02","200615","Alexei Popyrin","51","1000","0.0","-1.0","AUS","26"
"2026-02-02","128034","Hubert Hurkacz","52","965","0.0","3.0","POL","28"
"2026-02-02","200624","Sebastian Korda","53","960","-15.0","0.0","USA","25"
"2026-02-02","144869","Tomas Martin Etcheverry","54","945","50.0","8.0","ARG","26"
"2026-02-02","111794","Kamil Majchrzak","55","928","10.0","4.0","POL","30"
"2026-02-02","208316","Valentin Royer","56","920","-4.0","2.0","FRA","24"
"2026-02-02","208659","Giovanni Mpetshi Perricard","57","905","0.0","4.0","FRA","22"
"2026-02-02","126610","Matteo Berrettini","58","895","-50.0","-1.0","ITA","29"
"2026-02-02","106218","Marcos Giron","59","895","-90.0","-8.0","USA","32"
"2026-02-02","132283","Lorenzo Sonego","60","890","-350.0","-20.0","ITA","30"
"2026-02-02","105227","Marin Cilic","61","890","100.0","9.0","CRO","37"
"2026-02-02","106000","Damir Dzumhur","62","877","40.0","4.0","BIH","33"
"2026-02-02","124187","Reilly Opelka","63","873","0.0","0.0","USA","28"
"2026-02-02","207681","Francisco Comesana","64","869","40.0","4.0","ARG","25"
"2026-02-02","208286","Matteo Arnaldi","65","858","0.0","0.0","ITA","24"
"2026-02-02","209279","Terence Atmane","66","849","-13.0","-2.0","FRA","24"
"2026-02-02","122298","Botic Van De Zandschulp","67","849","90.0","8.0","NED","30"
"2026-02-02","210319","Ethan Quinn","68","820","87.0","12.0","USA","21"
"2026-02-02","200175","Miomir Kecmanovic","69","820","-90.0","-9.0","SRB","26"
"2026-02-02","105173","Adrian Mannarino","70","810","0.0","-1.0","FRA","37"
"2026-02-02","208118","Eliot Spizzirri","71","781","56.0","14.0","USA","24"
"2026-02-02","209920","Raphael Collignon","72","777","10.0","0.0","BEL","24"
"2026-02-02","126214","Alejandro Tabilo","73","774","37.0","6.0","CHI","28"
"2026-02-02","208233","Mattia Bellucci","74","768","10.0","2.0","ITA","24"
"2026-02-02","208363","Mariano Navone","75","760","0.0","-1.0","ARG","24"
"2026-02-02","209070","Arthur Cazaux","76","755","-75.0","-9.0","FRA","23"
"2026-02-02","124079","Pedro Martinez","77","728","-40.0","-6.0","ESP","28"
"2026-02-02","209209","Filip Misolic","78","728","3.0","6.0","AUT","24"
"2026-02-02","111460","Quentin Halys","79","725","0.0","4.0","FRA","29"
"2026-02-02","209098","Hamad Medjedovic","80","717","36.0","10.0","SRB","22"
"2026-02-02","200443","Adam Walton","81","712","-15.0","0.0","AUS","26"
"2026-02-02","207182","Emilio Nava","82","710","27.0","7.0","USA","24"
"2026-02-02","206499","Aleksandar Kovacevic","83","709","-255.0","-27.0","USA","27"
"2026-02-02","","Jan-Lennard Struff","84","706","0.0","2.0","",""
"2026-02-02","207678","Juan Manuel Cerundolo","85","698","-2.0","2.0","ARG","24"
"2026-02-02","105902","James Duckworth","86","694","0.0","2.0","AUS","34"
"2026-02-02","","Aleksandr Shevchenko","87","690","40.0","10.0","",""
"2026-02-02","207411","Jesper De Jong","88","673","-90.0","-15.0","NED","25"
"2026-02-02","105138","Roberto Bautista Agut","89","670","0.0","2.0","ESP","37"
"2026-02-02","207985","Jacob Fearnley","90","668","-84.0","-13.0","GBR","24"
"2026-02-02","126846","Aleksandar Vukic","91","656","-90.0","-13.0","AUS","29"
"2026-02-02","106426","Cristian Garin","92","656","-70.0","-10.0","CHI","29"
"2026-02-02","105870","Yannick Hanfmann","93","653","42.0","9.0","GER","34"
"2026-02-02","111513","Laslo Djere","94","651","-8.0","-2.0","SRB","30"
"2026-02-02","202058","Thiago Agustin Tirante","95","647","42.0","8.0","ARG","24"
"2026-02-02","207494","Dalibor Svrcina","96","643","-12.0","-1.0","CZE","23"
"2026-02-02","200240","Vit Kopriva","97","632","6.0","4.0","CZE","28"
"2026-02-02","209860","Ignacio Buse","98","623","-4.0","2.0","PER","21"
"2026-02-02","200384","Hugo Gaston","99","616","-40.0","-6.0","FRA","25"
"2026-02-02","105807","Pablo Carreno Busta","100","616","-40.0","-6.0","ESP","34"
"2026-02-02","126535","Carlos Taberner","101","608","-22.0","-2.0","ESP","28"
"2026-02-02","208021","Kyrian Jacquet","102","589","112.0","26.0","FRA","24"
"2026-02-02","208014","Rinky Hijikata","103","584","42.0","11.0","AUS","24"
"2026-02-02","209226","Adolfo Daniel Vallejo","104","580","152.0","42.0","PAR","21"
"2026-02-02","210696","Alexander Blockx","105","579","-74.0","-9.0","BEL","20"
"2026-02-02","208134","Luca Nardi","106","571","10.0","2.0","ITA","22"
"2026-02-02","200516","Patrick Kypson","107","552","25.0","9.0","USA","26"
"2026-02-02","208278","Shintaro Mochizuki","108","551","4.0","4.0","JPN","22"
"2026-02-02","208260","Zachary Svajda","109","551","120.0","34.0","USA","23"
"2026-02-02","111442","Jordan Thompson","110","548","0.0","1.0","AUS","31"
"2026-02-02","111456","Mackenzie Mcdonald","111","547","1.0","2.0","USA","30"
"2026-02-02","144642","Tomas Barrios Vera","112","546","-19.0","-5.0","CHI","28"
"2026-02-02","104527","Stan Wawrinka","113","537","100.0","26.0","SUI","40"
"2026-02-02","209262","Tristan Schoolkate","114","534","-107.0","-16.0","AUS","24"
"2026-02-02","105676","David Goffin","115","515","-10.0","2.0","BEL","35"
"2026-02-02","202261","Otto Virtanen","116","513","25.0","10.0","FIN","24"
"2026-02-02","208353","Francesco Maestrelli","117","512","76.0","24.0","ITA","23"
"2026-02-02","208882","Roman Andres Burruchaga","118","512","-92.0","-14.0","ARG","24"
"2026-02-02","","Christopher O'Connell","119","511","-10.0","-1.0","",""
"2026-02-02","209284","Elmer Moller","120","509","-8.0","-1.0","DEN","22"
"2026-02-02","209976","Dino Prizmic","121","507","26.0","6.0","CRO","20"
"2026-02-02","","Chun-Hsin Tseng","122","504","6.0","0.0","",""
"2026-02-02","105583","Dusan Lajovic","123","503","6.0","2.0","SRB","35"
"2026-02-02","212588","Rafael Jodar","124","498","80.0","26.0","ESP","19"
"2026-02-02","123828","Jan Choinski","125","498","0.0","-1.0","GBR","29"
"2026-02-02","209147","Vilius Gaubas","126","495","26.0","3.0","LTU","21"
"2026-02-02","209414","Luca Van Assche","127","493","141.0","38.0","FRA","21"
"2026-02-02","126127","Benjamin Bonzi","128","492","-74.0","-22.0","FRA","29"
"2026-02-02","126129","Billy Harris","129","491","-8.0","-8.0","GBR","31"
"2026-02-02","106432","Borna Coric","130","488","-10.0","-7.0","CRO","29"
"2026-02-02","106415","Yoshihito Nishioka","131","486","-42.0","-16.0","JPN","30"
"2026-02-02","200587","Brandon Holt","132","478","-75.0","-23.0","USA","27"
"2026-02-02","149282","Nicolai Budkov Kjaer","133","476","30.0","2.0","NOR","19"
"2026-02-02","105477","Marco Trungelliti","134","472","4.0","-4.0","ARG","36"
"2026-02-02","124116","Sebastian Ofner","135","471","8.0","-4.0","AUT","29"
"2026-02-02","209409","Coleman Wong","136","466","10.0","-4.0","HKG","21"
"2026-02-02","105932","Nikoloz Basilashvili","137","464","-109.0","-32.0","GEO","33"
"2026-02-02","208210","Chris Rodesch","138","456","175.0","71.0","LUX","24"
"2026-02-02","","Yunchaokete Bu","139","449","-50.0","-19.0","",""
"2026-02-02","111797","Nicolas Jarry","140","441","-10.0","-7.0","CHI","30"
"2026-02-02","200647","Sho Shimabukuro","141","441","11.0","3.0","JPN","28"
"2026-02-02","121411","Moez Echargui","142","434","-14.0","-8.0","TUN","33"
"2026-02-02","126504","Andrea Pellegrino","143","431","-7.0","-5.0","ITA","28"
"2026-02-02","200059","Yibing Wu","144","427","80.0","24.0","CHN","26"
"2026-02-02","210262","Jaime Faria","145","425","12.0","6.0","POR","22"
"2026-02-02","208119","Liam Draxl","146","422","-7.0","-1.0","CAN","24"
"2026-02-02","127760","Lukas Klein","147","420","-24.0","-11.0","SVK","27"
"2026-02-02","210116","Michael Zheng","148","414","77.0","26.0","USA","22"
"2026-02-02","106198","Hugo Dellien","149","403","-35.0","-12.0","BOL","32"
"2026-02-02","208169","Titouan Droguet","150","403","-1.0","5.0","FRA","24"
"2026-02-02","208013","Dane Sweeny","151","397","72.0","31.0","AUS","24"
"2026-02-02","209259","Arthur Fery","152","396","80.0","34.0","GBR","23"
"2026-02-02","206748","Giulio Zeppieri","153","393","-9.0","3.0","ITA","24"
"2026-02-02","211776","Martin Landaluce","154","388","-32.0","-5.0","ESP","20"
"2026-02-02","208859","Francesco Passaro","155","384","-52.0","-15.0","ITA","25"
"2026-02-02","208004","Harold Mayot","156","380","0.0","3.0","FRA","23"
"2026-02-02","210012","Henrique Rocha","157","379","-15.0","1.0","POR","21"
"2026-02-02","210136","Mark Lajal","158","378","-29.0","-5.0","EST","22"
"2026-02-02","111200","Elias Ymer","159","376","39.0","16.0","SWE","29"
"2026-02-02","102093","Martin Damm","160","373","40.0","17.0","USA","22"
"2026-02-02","212256","Colton Smith","161","371","-53.0","-13.0","USA","22"
"2026-02-02","209911","Guy Den Ouden","162","371","-1.0","-2.0","NED","23"
"2026-02-02","209261","Matteo Gigante","163","367","-40.0","-11.0","ITA","24"
"2026-02-02","210053","Luka Mikrut","164","361","0.0","-1.0","CRO","21"
"2026-02-02","104792","Gael Monfils","165","360","-190.0","-55.0","FRA","39"
"2026-02-02","133297","Yosuke Watanuki","166","356","-8.0","-4.0","JPN","27"
"2026-02-02","206750","Daniil Glinka","167","355","58.0","33.0","EST","25"
"2026-02-02","210338","Arthur Gea","168","353","53.0","30.0","FRA","21"
"2026-02-02","","Pierre-Hugues Herbert","169","351","-48.0","-12.0","",""
"2026-02-02","200514","Jurij Rodionov","170","350","2.0","-3.0","AUT","26"
"2026-02-02","209857","Leandro Riedi","171","348","22.0","9.0","SUI","24"
"2026-02-02","126663","Juan Pablo Ficovich","172","347","-22.0","-11.0","ARG","29"
"2026-02-02","209957","Jack Pinnington Jones","173","344","44.0","24.0","GBR","22"
"2026-02-02","200259","Ugo Blanchet","174","343","-92.0","-32.0","FRA","27"
"2026-02-02","106148","Roberto Carballes Baena","175","343","-84.0","-28.0","ESP","32"
"2026-02-02","200436","Zsombor Piros","176","341","0.0","-6.0","HUN","26"
"2026-02-02","200711","Nicolas Mejia","177","341","-4.0","-8.0","COL","25"
"2026-02-02","105882","Stefano Travaglia","178","340","32.0","13.0","ITA","34"
"2026-02-02","106186","Jason Kubler","179","339","34.0","15.0","AUS","32"
"2026-02-02","209875","Alex Barrena","180","337","25.0","10.0","ARG","23"
"2026-02-02","144645","Zdenek Kolar","181","337","0.0","-5.0","CZE","29"
"2026-02-02","126964","Vitaliy Sachko","182","336","-13.0","-16.0","UKR","28"
"2026-02-02","","Daniel Merida","183","336","-17.0","-19.0","",""
"2026-02-02","210536","Rei Sakamoto","184","332","40.0","19.0","JPN","19"
"2026-02-02","144750","Lloyd Harris","185","331","75.0","36.0","RSA","28"
"2026-02-02","126652","Jay Clarke","186","330","0.0","-8.0","GBR","27"
"2026-02-02","126128","Roman Safiullin","187","328","-10.0","-15.0","RUS","28"
"2026-02-02","106109","Alex Bolt","188","327","-12.0","-17.0","AUS","33"
"2026-02-02","126409","Hugo Grenier","189","324","-3.0","-10.0","FRA","29"
"2026-02-02","207608","Timofey Skatov","190","324","0.0","-7.0","KAZ","25"
"2026-02-02","123755","Daniel Elahi Galan","191","323","-82.0","-37.0","COL","29"
"2026-02-02","208843","Jerome Kym","192","315","0.0","-5.0","SUI","22"
"2026-02-02","105554","Daniel Evans","193","314","0.0","-5.0","GBR","35"
"2026-02-02","106071","Bernard Tomic","194","313","-4.0","-9.0","AUS","33"
"2026-02-02","210460","Nishesh Basavareddy","195","310","80.0","47.0","USA","20"
"2026-02-02","211514","Justin Engel","196","309","-14.0","-12.0","GER","18"
"2026-02-02","144870","Federico Agustin Gomez","197","306","0.0","-5.0","ARG","29"
"2026-02-02","205734","Thiago Seyboth Wild","198","305","42.0","19.0","BRA","25"
"2026-02-02","200416","August Holmgren","199","303","-2.0","-6.0","DEN","27"
"2026-02-02","144684","Alex Molcan","200","302","16.0","6.0","SVK","28"
"2026-02-02","208223","Alvaro Guillen Meza","201","298","-7.0","-6.0","ECU","23"
"2026-02-02","206889","Clement Chidekh","202","298","-15.0","-13.0","FRA","24"
"2026-02-02","200385","Dan Added","203","295","0.0","-2.0","FRA","26"
"2026-02-02","208010","Pablo Llamas Ruiz","204","292","18.0","9.0","ESP","23"
"2026-02-02","207785","George Loffhagen","205","291","13.0","7.0","GBR","24"
"2026-02-02","211451","Gilles Arnaud Bailly","206","291","8.0","2.0","BEL","20"
"2026-02-02","206307","Joao Lucas Reis Da Silva","207","291","7.0","0.0","BRA","25"
"2026-02-02","210317","James Mccabe","208","289","-48.0","-35.0","AUS","22"
"2026-02-02","105841","Lorenzo Giustino","209","284","5.0","2.0","ITA","34"
"2026-02-02","106329","Thiago Monteiro","210","283","-21.0","-14.0","BRA","31"
"2026-02-02","210178","Juan Carlos Prado Angelo","211","279","0.0","-1.0","BOL","20"
"2026-02-02","200329","Remy Bertola","212","274","60.0","42.0","SUI","27"
"2026-02-02","200610","Oliver Crawford","213","274","-18.0","-9.0","GBR","26"
"2026-02-02","209899","Ilia Simakin","214","273","74.0","61.0","RUS","22"
"2026-02-02","202127","Clement Tabur","215","266","-28.0","-13.0","FRA","26"
"2026-02-02","106065","Marco Cecchinato","216","266","19.0","14.0","ITA","33"
"2026-02-02","208293","Gonzalo Bueno","217","265","-6.0","-2.0","PER","21"
"2026-02-02","207729","Tristan Boyer","218","262","-64.0","-37.0","USA","24"
"2026-02-02","202146","Luka Pavlovic","219","262","0.0","-1.0","FRA","25"
"2026-02-02","212044","Yi Zhou","220","261","25.0","18.0","CHN","20"
"2026-02-02","200318","Yu Hsiou Hsu","221","261","4.0","-1.0","TPE","26"
"2026-02-02","210202","Rodrigo Pacheco Mendez","222","256","9.0","12.0","MEX","20"
"2026-02-02","209903","Lukas Neumayer","223","255","4.0","3.0","AUT","23"
"2026-02-02","123983","Nerman Fatic","224","254","0.0","-1.0","BIH","31"
"2026-02-02","210748","Federico Cina","225","252","12.0","12.0","ITA","18"
"2026-02-02","200335","Felipe Meligeni Alves","226","251","0.0","-1.0","BRA","27"
"2026-02-02","122078","Dmitry Popko","227","248","-7.0","-5.0","KAZ","29"
"2026-02-02","207884","Arthur Bouquier","228","247","0.0","1.0","FRA","25"
"2026-02-02","105911","Andrea Collarini","229","246","-1.0","4.0","ARG","34"
"2026-02-02","","Santiago Rodriguez Taverna","230","246","-5.0","-3.0","",""
"2026-02-02","210297","Lautaro Midon","231","245","-2.0","1.0","ARG","21"
"2026-02-02","200008","Alexis Galarneau","232","244","-28.0","-18.0","CAN","26"
"2026-02-02","","Marc-Andrea Huesler","233","244","28.0","20.0","",""
"2026-02-02","126106","Ryan Peniston","234","244","-16.0","-15.0","GBR","30"
"2026-02-02","212063","Matej Dodig","235","244","0.0","0.0","CRO","20"
"2026-02-02","208902","Johannus Monday","236","244","-22.0","-20.0","GBR","24"
"2026-02-02","208069","Max Houkes","237","242","21.0","13.0","NED","25"
"2026-02-02","111581","Michael Mmoh","238","241","-6.0","-10.0","USA","28"
"2026-02-02","144821","Genaro Alberto Olivieri","239","241","-6.0","-8.0","ARG","27"
"2026-02-02","209916","Marko Topo","240","234","0.0","-1.0","GER","22"
"2026-02-02","200677","Rio Noguchi","241","234","-7.0","-5.0","JPN","27"
"2026-02-02","207415","Daniel Michalski","242","233","22.0","15.0","POL","26"
"2026-02-02","212082","Joel Schwaerzler","243","231","6.0","2.0","AUT","20"
"2026-02-02","209326","Murphy Cassone","244","227","-25.0","-20.0","USA","23"
"2026-02-02","210389","Toby Samuel","245","225","7.0","6.0","GBR","23"
"2026-02-02","208279","Alejandro Moro Canas","246","223","-2.0","0.0","ESP","25"
"2026-02-02","111187","Kaichi Uchida","247","223","-1.0","1.0","JPN","31"
"2026-02-02","210220","Edas Butvilas","248","223","24.0","29.0","LTU","21"
"2026-02-02","106283","Mitchell Krueger","249","221","-66.0","-44.0","USA","32"
"2026-02-02","106293","Kimmer Coppejans","250","221","3.0","2.0","BEL","31"
"2026-02-02","","Murkel Dellien","251","220","-8.0","-8.0","",""
"2026-02-02","202262","Filip Cristian Jianu","252","218","19.0","26.0","ROU","24"
"2026-02-02","208361","Gustavo Heide","253","215","-17.0","-12.0","BRA","23"
"2026-02-02","105062","Mikhail Kukushkin","254","215","12.0","8.0","KAZ","38"
"2026-02-02","123921","Calvin Hemery","255","212","4.0","5.0","FRA","31"
"2026-02-02","144972","Geoffrey Blancaneaux","256","211","-1.0","0.0","FRA","27"
"2026-02-02","","Andy Andrade","257","211","11.0","17.0","",""
"2026-02-02","106393","Frederico Ferreira Silva","258","210","8.0","7.0","POR","30"
"2026-02-02","133975","Benjamin Hassan","259","208","0.0","0.0","LBN","30"
"2026-02-02","123809","Ivan Gakhov","260","208","5.0","3.0","RUS","29"
"2026-02-02","209405","Daniel Rincon","261","207","-5.0","-6.0","ESP","23"
"2026-02-02","209992","Juncheng Shang","262","205","40.0","56.0","CHN","21"
"2026-02-02","200452","Patrick Zahraj","263","205","7.0","17.0","GER","26"
"2026-02-02","106162","Franco Agamenone","264","204","6.0","15.0","ITA","32"
"2026-02-02","207546","Pol Martin Tiffon","265","203","1.0","-1.0","ESP","26"
"2026-02-02","209849","Sascha Gueymard Wayenburg","266","203","-95.0","-67.0","FRA","22"
"2026-02-02","106220","Dimitar Kuzmanov","267","203","1.0","-1.0","BUL","32"
"2026-02-02","208046","Pedro Boscardin Dias","268","201","0.0","0.0","BRA","23"
"2026-02-02","106044","Nicolas Kicker","269","200","-10.0","-11.0","ARG","33"
"2026-02-02","211500","Tiago Pereira","270","200","-2.0","-3.0","POR","21"
"2026-02-02","208182","Saba Purtseladze","271","199","14.0","21.0","GEO","24"
"2026-02-02","202147","Florent Bax","272","197","5.0","12.0","FRA","26"
"2026-02-02","111806","Fajing Sun","273","196","-4.0","-2.0","CHN","29"
"2026-02-02","122909","Andres Martin","274","195","-5.0","-1.0","ARG","50"
"2026-02-02","208852","Stefanos Sakellaridis","275","193","6.0","12.0","GRE","21"
"2026-02-02","127339","Borna Gojo","276","192","6.0","13.0","CRO","27"
"2026-02-02","210167","Tom Gentzsch","277","192","-1.0","6.0","GER","22"
"2026-02-02","210464","Darwin Blanch","278","187","11.0","27.0","USA","18"
"2026-02-02","207663","Nikolas Sanchez Izquierdo","279","187","11.0","27.0","ESP","26"
"2026-02-02","126107","Michael Geerts","280","187","3.0","13.0","BEL","31"
"2026-02-02","111576","Sumit Nagal","281","186","-8.0","0.0","IND","28"
"2026-02-02","131934","Andrea Vavassori","282","185","0.0","9.0","ITA","30"
"2026-02-02","111578","Stefan Kozlov","283","184","-6.0","2.0","USA","28"
"2026-02-02","122669","Juan Pablo Varillas","284","184","-43.0","-40.0","PER","30"
"2026-02-02","210119","Andrej Nedic","285","184","2.0","10.0","BIH","21"
"2026-02-02","106281","Liam Broady","286","184","1.0","8.0","GBR","32"
"2026-02-02","202260","Henri Squire","287","183","-16.0","-11.0","GER","25"
"2026-02-02","208143","Garrett Johns","288","183","4.0","12.0","USA","25"
"2026-02-02","105453","Kei Nishikori","289","182","-50.0","-49.0","JPN","36"
"2026-02-02","210558","Hynek Barton","290","182","-5.0","-2.0","CZE","21"
"2026-02-02","208257","Fabrizio Andaloro","291","180","0.0","5.0","ITA","25"
"2026-02-02","207799","Matheus Pucinelli De Almeida","292","180","0.0","5.0","BRA","24"
"2026-02-02","209850","Robin Bertrand","293","180","4.0","14.0","FRA","22"
"2026-02-02","208421","Lilian Marmousez","294","179","12.0","20.0","FRA","24"
"2026-02-02","202320","Beibit Zhukayev","295","178","-29.0","-34.0","KAZ","25"
"2026-02-02","200277","Charles Broom","296","177","0.0","8.0","GBR","27"
"2026-02-02","126206","Alex Rybakov","297","177","-12.0","-11.0","USA","29"
"2026-02-02","200346","Mats Rosenkranz","298","177","19.0","29.0","GER","27"
"2026-02-02","202235","Jacopo Berrettini","299","175","0.0","9.0","ITA","27"
"2026-02-02","105613","Norbert Gombos","300","175","-2.0","3.0","SVK","35"
"2026-02-02","207680","Facundo Diaz Acosta","301","174","-50.0","-54.0","ARG","25"
"2026-02-02","210557","Petr Brunclik","302","174","6.0","11.0","CZE","19"
"2026-02-02","129911","Marat Sharipov","303","174","-5.0","-5.0","RUS","23"
"2026-02-02","210382","Maximus Jones","304","172","3.0","8.0","THA","21"
"2026-02-02","207491","Sandro Kopp","305","171","0.0","5.0","AUT","25"
"2026-02-02","","Abdullah Shelbayh","306","170","-9.0","-7.0","",""
"2026-02-02","209951","Petr Bar Biryukov","307","169","9.0","16.0","RUS","23"
"2026-02-02","209512","Tom Paris","308","167","-33.0","-36.0","FRA","23"
"2026-02-02","207784","Harry Wendelken","309","167","0.0","6.0","GBR","24"
"2026-02-02","211533","Gianluca Cadenasso","310","165","-1.0","7.0","ITA","21"
"2026-02-02","117361","Akira Santillan","311","165","0.0","9.0","AUS","28"
"2026-02-02","105948","Federico Coria","312","164","-36.0","-42.0","ARG","33"
"2026-02-02","126340","Viktor Durasovic","313","164","7.0","16.0","NOR","28"
"2026-02-02","","Diego Dedura","314","164","8.0","18.0","",""
"2026-02-02","209131","Eliakim Coulibaly","315","163","-2.0","4.0","CIV","23"
"2026-02-02","","Adrian Boitan","316","161","4.0","15.0","",""
"2026-02-02","202475","Philip Henning","317","160","0.0","5.0","RSA","25"
"2026-02-02","206904","Gauthier Onclin","318","160","-40.0","-49.0","BEL","24"
"2026-02-02","207231","Mathys Erhard","319","159","3.0","14.0","FRA","24"
"2026-02-02","","Cedrik-Marcel Stebe","320","158","0.0","6.0","",""
"2026-02-02","207732","Miguel Damas","321","158","-1.0","3.0","ESP","26"
"2026-02-02","126337","Renta Tokuda","322","157","0.0","8.0","JPN","27"
"2026-02-02","207130","Matias Soto","323","157","35.0","66.0","CHI","26"
"2026-02-02","211617","Maxim Mrva","324","156","12.0","24.0","CZE","18"
"2026-02-02","105180","Daniel Dutra Da Silva","325","155","8.0","19.0","BRA","37"
"2026-02-02","106034","Yasutaka Uchiyama","326","154","-23.0","-24.0","JPN","33"
"2026-02-02","208389","James Trotter","327","153","-20.0","-18.0","JPN","26"
"2026-02-02","208269","Felix Gill","328","152","0.0","9.0","GBR","23"
"2026-02-02","207213","Duje Ajdukovic","329","151","-2.0","6.0","CRO","24"
"2026-02-02","200672","Sergey Fomin","330","151","0.0","8.0","UZB","25"
"2026-02-02","210472","Oliver Tarvet","331","150","0.0","8.0","GBR","22"
"2026-02-02","208342","Tyler Zink","332","150","-28.0","-31.0","USA","25"
"2026-02-02","105413","Andrej Martin","333","149","0.0","7.0","SVK","36"
"2026-02-02","200188","Matteo Martineau","334","149","-44.0","-52.0","FRA","27"
"2026-02-02","132041","Alfredo Perez","335","147","0.0","7.0","USA","28"
"2026-02-02","207815","Guido Ivan Justo","336","147","19.0","42.0","ARG","28"
"2026-02-02","111153","Christopher Eubanks","337","145","-41.0","-47.0","USA","29"
"2026-02-02","202333","Keegan Smith","338","145","12.0","25.0","USA","27"
"2026-02-02","209322","Martin Krumich","339","145","0.0","8.0","CZE","23"
"2026-02-02","132052","Christian Langmo","340","144","-5.0","1.0","USA","29"
"2026-02-02","200273","Hady Habib","341","143","-80.0","-92.0","LIB","27"
"2026-02-02","125847","Jelle Sels","342","143","0.0","8.0","NED","30"
"2026-02-02","","Soonwoo Kwon","343","142","53.0","143.0","",""
"2026-02-02","208364","Franco Roncadelli","344","142","1.0","7.0","URU","25"
"2026-02-02","207171","Hamish Stewart","345","142","-5.0","-2.0","GBR","26"
