"ranking_date","player_id","player_name","atp_rank","atp_points","atp_points_change","atp_rank_change","country","age"
"2026-06-22","209860","Ignacio Buse","34","1360","44.0","1.0","PER","22"
"2026-06-22","208286","Matteo Arnaldi","35","1336","0.0","-1.0","ITA","25"
"2026-06-22","144895","Corentin Moutet","36","1278","-5.0","0.0","FRA","27"
"2026-06-22","210696","Alexander Blockx","37","1275","0.0","0.0","BEL","21"
"2026-06-22","208363","Mariano Navone","38","1165","0.0","1.0","ARG","25"
"2026-06-22","134868","Tallon Griekspoor","39","1165","0.0","1.0","NED","29"
"2026-06-22","105173","Adrian Mannarino","40","1139","40.0","4.0","FRA","37"
"2026-06-22","133430","Denis Shapovalov","41","1130","0.0","0.0","CAN","27"
"2026-06-22","210506","Alex Michelsen","42","1115","-90.0","-4.0","USA","21"
"2026-06-22","209920","Raphael Collignon","43","1069","103.0","8.0","BEL","24"
"2026-06-22","144719","Jaume Munar","44","1065","-40.0","-1.0","ESP","29"
"2026-06-22","207678","Juan Manuel Cerundolo","45","1055","0.0","0.0","ARG","24"
"2026-06-22","111794","Kamil Majchrzak","46","1032","0.0","1.0","POL","30"
"2026-06-22","207830","Tomas Machac","47","1020","-100.0","-5.0","CZE","25"
"2026-06-22","200267","Zizou Bergs","48","1010","0.0","0.0","BEL","27"
"2026-06-22","126610","Matteo Berrettini","49","985","0.0","0.0","ITA","30"
"2026-06-22","209279","Terence Atmane","50","982","34.0","3.0","FRA","24"
"2026-06-22","200175","Miomir Kecmanovic","51","980","0.0","-1.0","SRB","26"
"2026-06-22","122298","Botic Van De Zandschulp","52","969","34.0","4.0","NED","30"
"2026-06-22","132686","Nuno Borges","53","945","0.0","1.0","POR","29"
"2026-06-22","202058","Thiago Agustin Tirante","54","944","-17.0","-2.0","ARG","25"
"2026-06-22","105870","Yannick Hanfmann","55","940","25.0","4.0","GER","34"
"2026-06-22","202104","Sebastian Baez","56","935","0.0","1.0","ARG","25"
"2026-06-22","200116","Camilo Ugo Carabelli","57","930","0.0","1.0","ARG","27"
"2026-06-22","211776","Martin Landaluce","58","926","-10.0","-3.0","ESP","20"
"2026-06-22","127157","Daniel Altmaier","59","924","184.0","22.0","GER","27"
"2026-06-22","105227","Marin Cilic","60","911","-125.0","-14.0","CRO","37"
"2026-06-22","200624","Sebastian Korda","61","900","0.0","-1.0","USA","25"
"2026-06-22","206681","Fabian Marozsan","62","895","0.0","-1.0","HUN","26"
"2026-06-22","210319","Ethan Quinn","63","894","40.0","3.0","USA","22"
"2026-06-22","209098","Hamad Medjedovic","64","894","50.0","3.0","SRB","22"
"2026-06-22","208233","Mattia Bellucci","65","876","62.0","9.0","ITA","25"
"2026-06-22","208882","Roman Andres Burruchaga","66","875","0.0","-4.0","ARG","24"
"2026-06-22","202385","Jenson Brooksby","67","867","50.0","6.0","USA","25"
"2026-06-22","200240","Vit Kopriva","68","856","0.0","-4.0","CZE","29"
"2026-06-22","208260","Zachary Svajda","69","848","13.0","0.0","USA","23"
"2026-06-22","206499","Aleksandar Kovacevic","70","837","0.0","-2.0","USA","27"
"2026-06-22","105807","Pablo Carreno Busta","71","834","0.0","-1.0","ESP","34"
"2026-06-22","132283","Lorenzo Sonego","72","833","-22.0","-7.0","ITA","31"
"2026-06-22","209226","Adolfo Daniel Vallejo","73","828","0.0","-2.0","PAR","22"
"2026-06-22","207411","Jesper De Jong","74","808","-13.0","-2.0","NED","26"
"2026-06-22","208316","Valentin Royer","75","798","0.0","0.0","FRA","25"
"2026-06-22","105916","Marton Fucsovics","76","781","0.0","0.0","HUN","34"
"2026-06-22","","Jan-Lennard Struff","77","779","0.0","0.0","",""
"2026-06-22","105902","James Duckworth","78","776","0.0","0.0","AUS","34"
"2026-06-22","208029","Holger Rune","79","760","-100.0","-16.0","DEN","23"
"2026-06-22","209070","Arthur Cazaux","80","757","0.0","-1.0","FRA","23"
"2026-06-22","209976","Dino Prizmic","81","735","0.0","1.0","CRO","20"
"2026-06-22","209414","Luca Van Assche","82","735","109.0","18.0","FRA","22"
"2026-06-22","208014","Rinky Hijikata","83","717","112.0","21.0","AUS","25"
"2026-06-22","208659","Giovanni Mpetshi Perricard","84","710","15.0","3.0","FRA","22"
"2026-06-22","","Daniel Merida","85","706","-8.0","-2.0","",""
"2026-06-22","106218","Marcos Giron","86","705","0.0","0.0","USA","32"
"2026-06-22","207182","Emilio Nava","87","704","-3.0","-2.0","USA","24"
"2026-06-22","126774","Stefanos Tsitsipas","88","700","-40.0","-8.0","GRE","27"
"2026-06-22","200647","Sho Shimabukuro","89","691","40.0","8.0","JPN","28"
"2026-06-22","207681","Francisco Comesana","90","688","0.0","-2.0","ARG","25"
"2026-06-22","209113","Gabriel Diallo","91","685","-25.0","-7.0","CAN","24"
"2026-06-22","200443","Adam Walton","92","676","-3.0","-1.0","AUS","27"
"2026-06-22","126127","Benjamin Bonzi","93","673","-9.0","-4.0","FRA","30"
"2026-06-22","105477","Marco Trungelliti","94","670","0.0","-2.0","ARG","36"
"2026-06-22","128034","Hubert Hurkacz","95","665","50.0","8.0","POL","29"
"2026-06-22","208118","Eliot Spizzirri","96","662","0.0","-1.0","USA","24"
"2026-06-22","210262","Jaime Faria","97","660","-8.0","-4.0","POR","22"
"2026-06-22","","Aleksandr Shevchenko","98","658","0.0","-2.0","",""
"2026-06-22","200059","Yibing Wu","99","634","8.0","0.0","CHN","26"
"2026-06-22","200615","Alexei Popyrin","100","630","-50.0","-10.0","AUS","26"
"2026-06-22","111460","Quentin Halys","101","626","-40.0","-7.0","FRA","29"
"2026-06-22","144684","Alex Molcan","102","626","0.0","-1.0","SVK","28"
"2026-06-22","126846","Aleksandar Vukic","103","614","-12.0","-5.0","AUS","30"
"2026-06-22","106000","Damir Dzumhur","104","604","0.0","1.0","BIH","34"
"2026-06-22","102093","Martin Damm","105","603","17.0","3.0","USA","22"
"2026-06-22","123828","Jan Choinski","106","601","1.0","0.0","GBR","30"
"2026-06-22","","Yunchaokete Bu","107","598","0.0","0.0","",""
"2026-06-22","209409","Coleman Wong","108","584","0.0","1.0","HKG","22"
"2026-06-22","124187","Reilly Opelka","109","571","-50.0","-7.0","USA","28"
"2026-06-22","104527","Stan Wawrinka","110","563","0.0","1.0","SUI","41"
"2026-06-22","124116","Sebastian Ofner","111","557","39.0","12.0","AUT","30"
"2026-06-22","105932","Nikoloz Basilashvili","112","554","25.0","6.0","GEO","34"
"2026-06-22","207494","Dalibor Svrcina","113","550","-25.0","-3.0","CZE","23"
"2026-06-22","200516","Patrick Kypson","114","548","0.0","0.0","USA","26"
"2026-06-22","208169","Titouan Droguet","115","534","-28.0","-3.0","FRA","25"
"2026-06-22","209857","Leandro Riedi","116","533","0.0","0.0","SUI","24"
"2026-06-22","200384","Hugo Gaston","117","533","0.0","0.0","FRA","25"
"2026-06-22","209259","Arthur Fery","118","528","87.0","22.0","GBR","23"
"2026-06-22","208010","Pablo Llamas Ruiz","119","525","0.0","1.0","ESP","23"
"2026-06-22","207680","Facundo Diaz Acosta","120","525","44.0","7.0","ARG","25"
"2026-06-22","149282","Nicolai Budkov Kjaer","121","522","0.0","0.0","NOR","19"
"2026-06-22","210012","Henrique Rocha","122","519","0.0","0.0","POR","22"
"2026-06-22","","Christopher O'Connell","123","505","112.0","31.0","",""
"2026-06-22","106426","Cristian Garin","124","504","-25.0","-5.0","CHI","30"
"2026-06-22","124186","Alexandre Muller","125","494","0.0","0.0","FRA","29"
"2026-06-22","208013","Dane Sweeny","126","493","0.0","0.0","AUS","25"
"2026-06-22","126128","Roman Safiullin","127","483","16.0","4.0","RUS","28"
"2026-06-22","208353","Francesco Maestrelli","128","480","-16.0","-4.0","ITA","23"
"2026-06-22","209147","Vilius Gaubas","129","474","0.0","0.0","LTU","21"
"2026-06-22","105882","Stefano Travaglia","130","464","2.0","2.0","ITA","34"
"2026-06-22","126504","Andrea Pellegrino","131","457","0.0","2.0","ITA","29"
"2026-06-22","210338","Arthur Gea","132","457","4.0","3.0","FRA","21"
"2026-06-22","210460","Nishesh Basavareddy","133","453","0.0","1.0","USA","21"
"2026-06-22","124079","Pedro Martinez","134","451","0.0","2.0","ESP","29"
"2026-06-22","144642","Tomas Barrios Vera","135","442","-8.0","2.0","CHI","28"
"2026-06-22","208021","Kyrian Jacquet","136","433","22.0","9.0","FRA","25"
"2026-06-22","202261","Otto Virtanen","137","432","64.0","23.0","FIN","25"
"2026-06-22","208361","Gustavo Heide","138","430","100.0","49.0","BRA","24"
"2026-06-22","200514","Jurij Rodionov","139","426","30.0","13.0","AUT","27"
"2026-06-22","126129","Billy Harris","140","425","9.0","2.0","GBR","31"
"2026-06-22","200416","August Holmgren","141","423","8.0","2.0","DEN","28"
"2026-06-22","210389","Toby Samuel","142","414","0.0","2.0","GBR","23"
"2026-06-22","210116","Michael Zheng","143","410","0.0","3.0","USA","22"
"2026-06-22","111456","Mackenzie Mcdonald","144","409","-67.0","-16.0","USA","31"
"2026-06-22","209957","Jack Pinnington Jones","145","409","0.0","2.0","GBR","23"
"2026-06-22","208852","Stefanos Sakellaridis","146","404","8.0","7.0","GRE","21"
"2026-06-22","209262","Tristan Schoolkate","147","403","0.0","2.0","AUS","25"
"2026-06-22","210536","Rei Sakamoto","148","403","-2.0","0.0","JPN","19"
"2026-06-22","209284","Elmer Moller","149","400","0.0","2.0","DEN","22"
"2026-06-22","208278","Shintaro Mochizuki","150","397","-48.0","-12.0","JPN","23"
"2026-06-22","106109","Alex Bolt","151","381","-12.0","4.0","AUS","33"
"2026-06-22","207985","Jacob Fearnley","152","380","-92.0","-22.0","GBR","24"
"2026-06-22","105583","Dusan Lajovic","153","378","-64.0","-14.0","SRB","35"
"2026-06-22","144645","Zdenek Kolar","154","378","-4.0","2.0","CZE","29"
"2026-06-22","121411","Moez Echargui","155","376","-25.0","-5.0","TUN","33"
"2026-06-22","210178","Juan Carlos Prado Angelo","156","374","-1.0","1.0","BOL","21"
"2026-06-22","111442","Jordan Thompson","157","373","0.0","1.0","AUS","32"
"2026-06-22","208119","Liam Draxl","158","368","0.0","1.0","CAN","24"
"2026-06-22","106065","Marco Cecchinato","159","361","10.0","8.0","ITA","33"
"2026-06-22","207733","Jack Draper","160","360","-200.0","-47.0","GBR","24"
"2026-06-22","144750","Lloyd Harris","161","359","-8.0","0.0","RSA","29"
"2026-06-22","111190","Zhizhen Zhang","162","359","40.0","27.0","CHN","29"
"2026-06-22","105138","Roberto Bautista Agut","163","358","-184.0","-48.0","ESP","38"
"2026-06-22","105777","Grigor Dimitrov","164","357","12.0","5.0","BUL","35"
"2026-06-22","106198","Hugo Dellien","165","357","0.0","-2.0","BOL","33"
"2026-06-22","106148","Roberto Carballes Baena","166","353","9.0","6.0","ESP","33"
"2026-06-22","210136","Mark Lajal","167","352","0.0","-1.0","EST","23"
"2026-06-22","200711","Nicolas Mejia","168","352","-2.0","-4.0","COL","26"
"2026-06-22","208134","Luca Nardi","169","348","5.0","4.0","ITA","22"
"2026-06-22","209903","Lukas Neumayer","170","345","-8.0","-5.0","AUT","23"
"2026-06-22","206750","Daniil Glinka","171","345","0.0","-1.0","EST","26"
"2026-06-22","200436","Zsombor Piros","172","342","0.0","3.0","HUN","26"
"2026-06-22","200259","Ugo Blanchet","173","341","-3.0","-2.0","FRA","27"
"2026-06-22","212082","Joel Schwaerzler","174","341","-2.0","0.0","AUT","20"
"2026-06-22","208293","Gonzalo Bueno","175","341","8.0","8.0","PER","22"
"2026-06-22","210053","Luka Mikrut","176","340","-8.0","-8.0","CRO","22"
"2026-06-22","127760","Lukas Klein","177","335","0.0","3.0","SVK","28"
"2026-06-22","207608","Timofey Skatov","178","335","-7.0","-2.0","KAZ","25"
"2026-06-22","208210","Chris Rodesch","179","334","-3.0","0.0","LUX","24"
"2026-06-22","210748","Federico Cina","180","333","0.0","1.0","ITA","19"
"2026-06-22","127339","Borna Gojo","181","332","0.0","3.0","CRO","28"
"2026-06-22","106415","Yoshihito Nishioka","182","331","0.0","3.0","JPN","30"
"2026-06-22","206904","Gauthier Onclin","183","331","0.0","3.0","BEL","25"
"2026-06-22","200008","Alexis Galarneau","184","328","5.0","4.0","CAN","27"
"2026-06-22","111200","Elias Ymer","185","312","-21.0","-3.0","SWE","30"
"2026-06-22","122554","David Jorda Sanchis","186","312","0.0","4.0","ESP","32"
"2026-06-22","200329","Remy Bertola","187","311","15.0","10.0","SUI","27"
"2026-06-22","212256","Colton Smith","188","309","-32.0","-11.0","USA","23"
"2026-06-22","106071","Bernard Tomic","189","309","0.0","3.0","AUS","33"
"2026-06-22","208859","Francesco Passaro","190","304","-35.0","-12.0","ITA","25"
"2026-06-22","202127","Clement Tabur","191","303","6.0","5.0","FRA","26"
"2026-06-22","211533","Gianluca Cadenasso","192","303","0.0","2.0","ITA","21"
"2026-06-22","207729","Tristan Boyer","193","302","-8.0","-2.0","USA","25"
"2026-06-22","111581","Michael Mmoh","194","301","0.0","1.0","USA","28"
"2026-06-22","206748","Giulio Zeppieri","195","296","-8.0","-2.0","ITA","24"
"2026-06-22","126535","Carlos Taberner","196","295","-125.0","-55.0","ESP","28"
"2026-06-22","208843","Jerome Kym","197","291","6.0","4.0","SUI","23"
"2026-06-22","126663","Juan Pablo Ficovich","198","291","0.0","0.0","ARG","29"
"2026-06-22","126964","Vitaliy Sachko","199","291","0.0","0.0","UKR","28"
"2026-06-22","144821","Genaro Alberto Olivieri","200","288","3.0","2.0","ARG","27"
"2026-06-22","208004","Harold Mayot","201","284","0.0","2.0","FRA","24"
"2026-06-22","","Soonwoo Kwon","202","280","3.0","6.0","",""
"2026-06-22","207784","Harry Wendelken","203","280","22.0","21.0","GBR","24"
"2026-06-22","106121","Taro Daniel","204","279","0.0","2.0","JPN","33"
"2026-06-22","206889","Clement Chidekh","205","277","-13.0","-5.0","FRA","25"
"2026-06-22","200318","Yu Hsiou Hsu","206","274","2.0","7.0","TPE","27"
"2026-06-22","210317","James Mccabe","207","273","-8.0","-2.0","AUS","22"
"2026-06-22","211451","Gilles Arnaud Bailly","208","273","3.0","7.0","BEL","20"
"2026-06-22","212063","Matej Dodig","209","272","0.0","3.0","CRO","20"
"2026-06-22","106281","Liam Broady","210","272","-2.0","-1.0","GBR","32"
"2026-06-22","111797","Nicolas Jarry","211","270","-13.0","-7.0","CHI","30"
"2026-06-22","144870","Federico Agustin Gomez","212","270","0.0","2.0","ARG","29"
"2026-06-22","111513","Laslo Djere","213","266","10.0","12.0","SRB","31"
"2026-06-22","200677","Rio Noguchi","214","266","4.0","4.0","JPN","27"
"2026-06-22","207663","Nikolas Sanchez Izquierdo","215","266","0.0","1.0","ESP","27"
"2026-06-22","213608","Moise Kouame","216","265","0.0","1.0","FRA","17"
"2026-06-22","210167","Tom Gentzsch","217","263","9.0","11.0","GER","22"
"2026-06-22","202146","Luka Pavlovic","218","261","0.0","1.0","FRA","26"
"2026-06-22","207546","Pol Martin Tiffon","219","261","0.0","1.0","ESP","26"
"2026-06-22","208269","Felix Gill","220","260","0.0","2.0","GBR","24"
"2026-06-22","209209","Filip Misolic","221","259","-100.0","-59.0","AUT","24"
"2026-06-22","106293","Kimmer Coppejans","222","258","-3.0","-1.0","BEL","32"
"2026-06-22","","Chun-Hsin Tseng","223","254","16.0","11.0","",""
"2026-06-22","126409","Hugo Grenier","224","254","-5.0","-1.0","FRA","30"
"2026-06-22","210464","Darwin Blanch","225","253","-19.0","-14.0","USA","18"
"2026-06-22","210220","Edas Butvilas","226","253","0.0","3.0","LTU","21"
"2026-06-22","210297","Lautaro Midon","227","251","-4.0","0.0","ARG","22"
"2026-06-22","105841","Lorenzo Giustino","228","251","-23.0","-18.0","ITA","34"
"2026-06-22","200462","Andrea Guerrieri","229","248","0.0","1.0","ITA","27"
"2026-06-22","106393","Frederico Ferreira Silva","230","246","1.0","2.0","POR","31"
"2026-06-22","208069","Max Houkes","231","245","0.0","0.0","NED","25"
"2026-06-22","200610","Oliver Crawford","232","243","6.0","6.0","GBR","27"
"2026-06-22","208279","Alejandro Moro Canas","233","242","-2.0","0.0","ESP","25"
"2026-06-22","208024","Max Alcala Gurri","234","240","46.0","38.0","ESP","23"
"2026-06-22","202260","Henri Squire","235","238","0.0","0.0","GER","25"
"2026-06-22","206307","Joao Lucas Reis Da Silva","236","238","0.0","1.0","BRA","26"
"2026-06-22","200385","Dan Added","237","237","2.0","3.0","FRA","27"
"2026-06-22","207815","Guido Ivan Justo","238","237","10.0","10.0","ARG","28"
"2026-06-22","212044","Yi Zhou","239","234","15.0","14.0","CHN","21"
"2026-06-22","105676","David Goffin","240","233","0.0","2.0","BEL","35"
"2026-06-22","109303","Stefano Napolitano","241","233","3.0","4.0","ITA","31"
"2026-06-22","209911","Guy Den Ouden","242","232","0.0","1.0","NED","24"
"2026-06-22","208364","Franco Roncadelli","243","232","-23.0","-17.0","URU","26"
"2026-06-22","208046","Pedro Boscardin Dias","244","231","-3.0","-3.0","BRA","23"
"2026-06-22","126652","Jay Clarke","245","230","7.0","5.0","GBR","27"
"2026-06-22","202333","Keegan Smith","246","229","0.0","0.0","USA","27"
"2026-06-22","209875","Alex Barrena","247","228","-50.0","-40.0","ARG","23"
"2026-06-22","134840","Raul Brancaccio","248","227","-11.0","-12.0","ITA","29"
"2026-06-22","200303","Pavel Kotov","249","226","4.0","2.0","RUS","27"
"2026-06-22","","Pierre-Hugues Herbert","250","224","0.0","-1.0","",""
"2026-06-22","","Andy Andrade","251","223","-14.0","-12.0","",""
"2026-06-22","202475","Philip Henning","252","219","0.0","0.0","RSA","25"
"2026-06-22","207527","Buvaysar Gadamauri","253","219","9.0","7.0","BEL","25"
"2026-06-22","210558","Hynek Barton","254","219","-9.0","-7.0","CZE","22"
"2026-06-22","111187","Kaichi Uchida","255","218","0.0","-1.0","JPN","31"
"2026-06-22","209405","Daniel Rincon","256","215","19.0","15.0","ESP","23"
"2026-06-22","202147","Florent Bax","257","215","-1.0","-1.0","FRA","27"
"2026-06-22","210318","Andre Ilagan","258","215","0.0","-1.0","USA","25"
"2026-06-22","212020","Michele Ribecai","259","211","23.0","24.0","ITA","23"
"2026-06-22","104792","Gael Monfils","260","210","0.0","-1.0","FRA","39"
"2026-06-22","111806","Fajing Sun","261","209","0.0","0.0","CHN","29"
"2026-06-22","","Diego Dedura","262","209","0.0","0.0","",""
"2026-06-22","211902","Henry Searle","263","206","62.0","91.0","GBR","20"
"2026-06-22","209992","Juncheng Shang","264","205","0.0","-1.0","CHN","21"
"2026-06-22","106162","Franco Agamenone","265","205","0.0","-1.0","ITA","33"
"2026-06-22","207969","Stefan Dostanic","266","204","0.0","-1.0","USA","24"
"2026-06-22","208223","Alvaro Guillen Meza","267","204","0.0","-1.0","ECU","23"
"2026-06-22","202400","Alastair Gray","268","203","5.0","2.0","GBR","28"
"2026-06-22","202262","Filip Cristian Jianu","269","203","0.0","-2.0","ROU","24"
"2026-06-22","200572","Nick Hardt","270","202","50.0","70.0","DOM","25"
"2026-06-22","207732","Miguel Damas","271","202","0.0","-2.0","ESP","26"
"2026-06-22","211514","Justin Engel","272","201","-13.0","-14.0","GER","18"
"2026-06-22","209874","Maks Kasnikowski","273","195","4.0","6.0","POL","22"
"2026-06-22","200277","Charles Broom","274","195","1.0","-1.0","GBR","28"
"2026-06-22","209951","Petr Bar Biryukov","275","194","0.0","-1.0","RUS","24"
"2026-06-22","207785","George Loffhagen","276","192","0.0","0.0","GBR","25"
"2026-06-22","210119","Andrej Nedic","277","192","-24.0","-22.0","BIH","21"
"2026-06-22","209849","Sascha Gueymard Wayenburg","278","192","0.0","0.0","FRA","22"
"2026-06-22","210005","Kilian Feldbausch","279","191","6.0","11.0","SUI","20"
"2026-06-22","209322","Martin Krumich","280","191","-11.0","-12.0","CZE","23"
"2026-06-22","208913","Juan Bautista Torres","281","190","-1.0","-1.0","ARG","24"
"2026-06-22","123921","Calvin Hemery","282","189","-4.0","-7.0","FRA","31"
"2026-06-22","207213","Duje Ajdukovic","283","189","1.0","-1.0","CRO","25"
"2026-06-22","209850","Robin Bertrand","284","188","0.0","0.0","FRA","23"
"2026-06-22","111576","Sumit Nagal","285","187","-5.0","-8.0","IND","28"
"2026-06-22","106329","Thiago Monteiro","286","187","0.0","-1.0","BRA","32"
"2026-06-22","206470","Cezar Cretu","287","186","0.0","1.0","ROU","25"
"2026-06-22","133297","Yosuke Watanuki","288","185","0.0","1.0","JPN","28"
"2026-06-22","209898","Dali Blanch","289","185","0.0","2.0","USA","23"
"2026-06-22","211617","Maxim Mrva","290","185","-2.0","-3.0","CZE","18"
"2026-06-22","209326","Murphy Cassone","291","184","0.0","1.0","USA","23"
"2026-06-22","205734","Thiago Seyboth Wild","292","183","4.0","5.0","BRA","26"
"2026-06-22","208144","Giles Hussey","293","183","1.0","0.0","GBR","29"
"2026-06-22","123755","Daniel Elahi Galan","294","181","8.0","18.0","COL","30"
"2026-06-22","208902","Johannus Monday","295","181","0.0","-1.0","GBR","24"
"2026-06-22","200672","Sergey Fomin","296","181","0.0","-1.0","UZB","25"
"2026-06-22","105554","Daniel Evans","297","180","-50.0","-53.0","GBR","36"
"2026-06-22","210412","Juan Manuel La Serna","298","180","-7.0","-12.0","ARG","22"
"2026-06-22","","Abdullah Shelbayh","299","180","0.0","-3.0","",""
"2026-06-22","207130","Matias Soto","300","179","8.0","17.0","CHI","27"
"2026-06-22","211542","Filippo Romano","301","178","0.0","-3.0","ITA","20"
"2026-06-22","209899","Ilia Simakin","302","177","0.0","-3.0","RUS","22"
"2026-06-22","211577","Antoine Ghibaudo","303","177","0.0","-3.0","FRA","21"
"2026-06-22","105062","Mikhail Kukushkin","304","177","0.0","-2.0","KAZ","38"
"2026-06-22","207171","Hamish Stewart","305","177","0.0","-4.0","GBR","26"
"2026-06-22","","Murkel Dellien","306","177","0.0","-2.0","",""
"2026-06-22","212225","Thomas Faurel","307","176","2.0","3.0","FRA","20"
"2026-06-22","208421","Lilian Marmousez","308","176","1.0","-1.0","FRA","24"
"2026-06-22","122669","Juan Pablo Varillas","309","176","0.0","-4.0","PER","30"
"2026-06-22","117361","Akira Santillan","310","176","0.0","-4.0","AUS","29"
"2026-06-22","","Marc-Andrea Huesler","311","175","0.0","-3.0","",""
"2026-06-22","","Inaki Montes-De La Torre","312","174","-1.0","-3.0","",""
"2026-06-22","209131","Eliakim Coulibaly","313","174","0.0","-2.0","CIV","24"
"2026-06-22","207797","Jonas Forejtek","314","172","0.0","1.0","CZE","25"
"2026-06-22","122909","Andres Martin","315","172","0.0","-1.0","ARG","50"
"2026-06-22","106177","Oriol Roca Batalla","316","171","2.0","4.0","ESP","33"
"2026-06-22","208025","Alex Martinez","317","171","-2.0","-4.0","ESP","25"
"2026-06-22","209080","Blaise Bicknell","318","171","0.0","-2.0","JAM","24"
"2026-06-22","202320","Beibit Zhukayev","319","170","0.0","-1.0","KAZ","25"
"2026-06-22","213149","Felix Balshaw","320","170","3.0","2.0","FRA","20"
"2026-06-22","207415","Daniel Michalski","321","170","-7.0","-18.0","POL","26"
"2026-06-22","111578","Stefan Kozlov","322","169","0.0","-3.0","USA","28"
"2026-06-22","210377","Luciano Emanuel Ambrogi","323","169","4.0","1.0","ARG","22"
"2026-06-22","210340","Philip Sekulic","324","168","0.0","-3.0","AUS","22"
"2026-06-22","105911","Andrea Collarini","325","167","0.0","-2.0","ARG","34"
"2026-06-22","207491","Sandro Kopp","326","166","11.0","11.0","AUT","26"
"2026-06-22","106034","Yasutaka Uchiyama","327","164","0.0","-2.0","JPN","33"
"2026-06-22","211500","Tiago Pereira","328","164","0.0","-2.0","POR","22"
"2026-06-22","","Igor Marcondes","329","163","0.0","-2.0","",""
"2026-06-22","211711","Braden Shick","330","163","0.0","-2.0","USA","22"
"2026-06-22","209407","Max Basing","331","162","0.0","-1.0","GBR","23"
"2026-06-22","207368","Mert Alkaya","332","162","0.0","-1.0","TUR","26"
"2026-06-22","208342","Tyler Zink","333","162","0.0","-1.0","USA","25"
"2026-06-22","206703","Paul Jubb","334","161","-2.0","-5.0","GBR","26"
"2026-06-22","213635","Jacopo Vasami","335","159","8.0","10.0","ITA","18"
"2026-06-22","126107","Michael Geerts","336","159","0.0","-1.0","BEL","31"
"2026-06-22","210557","Petr Brunclik","337","158","-1.0","-3.0","CZE","19"
"2026-06-22","212268","Max Schoenhaus","338","158","0.0","-2.0","GER","18"
"2026-06-22","200188","Matteo Martineau","339","157","-4.0","-6.0","FRA","27"
"2026-06-22","106044","Nicolas Kicker","340","156","4.0","3.0","ARG","33"
"2026-06-22","210202","Rodrigo Pacheco Mendez","341","155","-35.0","-60.0","MEX","21"
"2026-06-22","207129","Yanki Erel","342","153","0.0","-4.0","TUR","25"
"2026-06-22","211661","Juan Estevez","343","153","24.0","43.0","ARG","20"
"2026-06-22","","Cedrik-Marcel Stebe","344","152","0.0","-5.0","",""
"2026-06-22","209890","Mili Poljicak","345","152","0.0","-4.0","CRO","21"
"2026-06-22","","Tung-Lin Wu","346","152","0.0","-4.0","",""
