"ranking_date","player_id","player_name","atp_rank","atp_points","atp_points_change","atp_rank_change","country","age"
"2026-01-19","207989","Carlos Alcaraz","1","12050","0.0","0.0","ESP","22"
"2026-01-19","206173","Jannik Sinner","2","11500","0.0","0.0","ITA","24"
"2026-01-19","100644","Alexander Zverev","3","5105","0.0","0.0","GER","28"
"2026-01-19","104925","Novak Djokovic","4","4780","0.0","0.0","SRB","38"
"2026-01-19","207518","Lorenzo Musetti","5","4105","0.0","0.0","ITA","23"
"2026-01-19","200282","Alex De Minaur","6","4080","0.0","0.0","AUS","26"
"2026-01-19","210097","Ben Shelton","7","4000","40.0","1.0","USA","23"
"2026-01-19","","Felix Auger-Aliassime","8","3990","0.0","-1.0","",""
"2026-01-19","126203","Taylor Fritz","9","3840","0.0","0.0","USA","28"
"2026-01-19","122330","Alexander Bublik","10","3065","0.0","0.0","KAZ","28"
"2026-01-19","207733","Jack Draper","11","2990","0.0","0.0","GBR","24"
"2026-01-19","106421","Daniil Medvedev","12","2910","0.0","0.0","RUS","29"
"2026-01-19","134770","Casper Ruud","13","2795","0.0","0.0","NOR","27"
"2026-01-19","200221","Alejandro Davidovich Fokina","14","2635","50.0","1.0","ESP","26"
"2026-01-19","126094","Andrey Rublev","15","2600","0.0","-1.0","RUS","28"
"2026-01-19","208029","Holger Rune","16","2580","0.0","0.0","DEN","22"
"2026-01-19","210084","Jakub Mensik","17","2345","220.0","1.0","CZE","20"
"2026-01-19","111575","Karen Khachanov","18","2320","0.0","-1.0","RUS","29"
"2026-01-19","208103","Jiri Lehecka","19","2090","0.0","0.0","CZE","24"
"2026-01-19","126205","Tommy Paul","20","2050","50.0","1.0","USA","28"
"2026-01-19","202103","Francisco Cerundolo","21","2035","0.0","-1.0","ARG","27"
"2026-01-19","207925","Flavio Cobolli","22","1955","0.0","0.0","ITA","23"
"2026-01-19","133430","Denis Shapovalov","23","1650","0.0","0.0","CAN","26"
"2026-01-19","207830","Tomas Machac","24","1610","250.0","11.0","CZE","25"
"2026-01-19","209260","Luciano Darderi","25","1599","20.0","-1.0","ITA","23"
"2026-01-19","134868","Tallon Griekspoor","26","1565","0.0","-1.0","NED","29"
"2026-01-19","111815","Cameron Norrie","27","1553","15.0","1.0","GBR","30"
"2026-01-19","126239","Arthur Rinderknech","28","1551","0.0","-2.0","FRA","30"
"2026-01-19","210530","Learner Tien","29","1540","0.0","-2.0","USA","20"
"2026-01-19","206909","Brandon Nakashima","30","1535","0.0","-1.0","USA","24"
"2026-01-19","200473","Valentin Vacherot","31","1519","50.0","1.0","MON","27"
"2026-01-19","211663","Joao Fonseca","32","1510","0.0","-2.0","BRA","19"
"2026-01-19","200005","Ugo Humbert","33","1510","155.0","3.0","FRA","27"
"2026-01-19","126207","Frances Tiafoe","34","1500","0.0","-3.0","USA","27"
