"ranking_date","player_id","player_name","atp_rank","atp_points","atp_points_change","atp_rank_change","country","age"
"2026-02-09","207989","Carlos Alcaraz","1","13150","-500.0","0.0","ESP","22"
"2026-02-09","206173","Jannik Sinner","2","10300","0.0","0.0","ITA","24"
"2026-02-09","104925","Novak Djokovic","3","5280","0.0","0.0","SRB","38"
"2026-02-09","100644","Alexander Zverev","4","4605","0.0","0.0","GER","28"
"2026-02-09","207518","Lorenzo Musetti","5","4405","0.0","0.0","ITA","23"
"2026-02-09","","Felix Auger-Aliassime","6","3950","225.0","2.0","",""
"2026-02-09","126203","Taylor Fritz","7","3940","0.0","0.0","USA","28"
"2026-02-09","200282","Alex De Minaur","8","3835","-245.0","-2.0","AUS","26"
"2026-02-09","210097","Ben Shelton","9","3560","-40.0","0.0","USA","23"
"2026-02-09","122330","Alexander Bublik","10","3235","0.0","0.0","KAZ","28"
"2026-02-09","106421","Daniil Medvedev","11","3060","0.0","0.0","RUS","29"
"2026-02-09","207733","Jack Draper","12","2790","0.0","1.0","GBR","24"
"2026-02-09","134770","Casper Ruud","13","2625","-320.0","-1.0","NOR","27"
"2026-02-09","200221","Alejandro Davidovich Fokina","14","2535","0.0","1.0","ESP","26"
"2026-02-09","126094","Andrey Rublev","15","2510","-90.0","-1.0","RUS","28"
"2026-02-09","210084","Jakub Mensik","16","2425","-20.0","0.0","CZE","20"
"2026-02-09","208029","Holger Rune","17","2340","-40.0","0.0","DEN","22"
"2026-02-09","111575","Karen Khachanov","18","2320","0.0","0.0","RUS","29"
"2026-02-09","202103","Francisco Cerundolo","19","2135","0.0","0.0","ARG","27"
"2026-02-09","207925","Flavio Cobolli","20","1955","0.0","0.0","ITA","23"
"2026-02-09","208103","Jiri Lehecka","21","1860","-40.0","0.0","CZE","24"
"2026-02-09","209260","Luciano Darderi","22","1789","0.0","1.0","ITA","23"
"2026-02-09","210530","Learner Tien","23","1710","0.0","1.0","USA","20"
"2026-02-09","126205","Tommy Paul","24","1700","-150.0","-2.0","USA","28"
"2026-02-09","200473","Valentin Vacherot","25","1611","0.0","2.0","MON","27"
"2026-02-09","111815","Cameron Norrie","26","1603","-40.0","0.0","GBR","30"
"2026-02-09","134868","Tallon Griekspoor","27","1585","20.0","2.0","NED","29"
"2026-02-09","126239","Arthur Rinderknech","28","1542","0.0","3.0","FRA","30"
"2026-02-09","206909","Brandon Nakashima","29","1535","0.0","3.0","USA","24"
"2026-02-09","126207","Frances Tiafoe","30","1510","-40.0","0.0","USA","28"
"2026-02-09","207830","Tomas Machac","31","1510","-100.0","-3.0","CZE","25"
"2026-02-09","126774","Stefanos Tsitsipas","32","1445","-50.0","1.0","GRE","27"
"2026-02-09","211663","Joao Fonseca","33","1440","0.0","1.0","BRA","19"
"2026-02-09","202104","Sebastian Baez","34","1420","-10.0","1.0","ARG","25"
"2026-02-09","144895","Corentin Moutet","35","1383","0.0","1.0","FRA","26"
"2026-02-09","200005","Ugo Humbert","36","1335","15.0","2.0","FRA","27"
"2026-02-09","144719","Jaume Munar","37","1185","-190.0","0.0","ESP","28"
"2026-02-09","209113","Gabriel Diallo","38","1175","0.0","1.0","CAN","24"
"2026-02-09","200267","Zizou Bergs","39","1170","0.0","1.0","BEL","26"
"2026-02-09","133430","Denis Shapovalov","40","1160","-490.0","-15.0","CAN","26"
"2026-02-09","210506","Alex Michelsen","41","1160","0.0","0.0","USA","21"
"2026-02-09","209950","Arthur Fils","42","1110","0.0","0.0","FRA","21"
"2026-02-09","105777","Grigor Dimitrov","43","1105","0.0","0.0","BUL","34"
"2026-02-09","132686","Nuno Borges","44","1070","0.0","1.0","POR","28"
"2026-02-09","202385","Jenson Brooksby","45","1042","0.0","2.0","USA","25"
"2026-02-09","206681","Fabian Marozsan","46","1040","-25.0","0.0","HUN","26"
"2026-02-09","200116","Camilo Ugo Carabelli","47","1028","0.0","1.0","ARG","26"
"2026-02-09","124186","Alexandre Muller","48","1020","0.0","1.0","FRA","29"
"2026-02-09","105916","Marton Fucsovics","49","1009","0.0","1.0","HUN","34"
"2026-02-09","200615","Alexei Popyrin","50","1000","0.0","1.0","AUS","26"
"2026-02-09","127157","Daniel Altmaier","51","995","-88.0","-7.0","GER","27"
"2026-02-09","105173","Adrian Mannarino","52","975","165.0","18.0","FRA","37"
"2026-02-09","200624","Sebastian Korda","53","960","0.0","0.0","USA","25"
"2026-02-09","144869","Tomas Martin Etcheverry","54","945","0.0","0.0","ARG","26"
"2026-02-09","111794","Kamil Majchrzak","55","920","-8.0","0.0","POL","30"
"2026-02-09","208659","Giovanni Mpetshi Perricard","56","905","0.0","1.0","FRA","22"
"2026-02-09","208316","Valentin Royer","57","897","-23.0","-1.0","FRA","24"
"2026-02-09","126610","Matteo Berrettini","58","895","0.0","0.0","ITA","29"
"2026-02-09","106218","Marcos Giron","59","895","0.0","0.0","USA","32"
"2026-02-09","132283","Lorenzo Sonego","60","890","0.0","0.0","ITA","30"
"2026-02-09","105227","Marin Cilic","61","890","0.0","0.0","CRO","37"
"2026-02-09","106000","Damir Dzumhur","62","877","0.0","0.0","BIH","33"
"2026-02-09","207681","Francisco Comesana","63","869","0.0","1.0","ARG","25"
"2026-02-09","209279","Terence Atmane","64","849","0.0","2.0","FRA","24"
"2026-02-09","122298","Botic Van De Zandschulp","65","849","0.0","2.0","NED","30"
"2026-02-09","200175","Miomir Kecmanovic","66","820","0.0","3.0","SRB","26"
"2026-02-09","124187","Reilly Opelka","67","798","-75.0","-4.0","USA","28"
"2026-02-09","208118","Eliot Spizzirri","68","781","0.0","3.0","USA","24"
"2026-02-09","209920","Raphael Collignon","69","777","0.0","3.0","BEL","24"
"2026-02-09","128034","Hubert Hurkacz","70","775","-190.0","-18.0","POL","28"
"2026-02-09","126214","Alejandro Tabilo","71","774","0.0","2.0","CHI","28"
"2026-02-09","208286","Matteo Arnaldi","72","765","-93.0","-7.0","ITA","24"
"2026-02-09","208363","Mariano Navone","73","760","0.0","2.0","ARG","24"
"2026-02-09","210319","Ethan Quinn","74","758","-62.0","-6.0","USA","21"
"2026-02-09","209070","Arthur Cazaux","75","755","0.0","1.0","FRA","23"
"2026-02-09","209209","Filip Misolic","76","728","0.0","2.0","AUT","24"
"2026-02-09","111460","Quentin Halys","77","725","0.0","2.0","FRA","29"
"2026-02-09","206499","Aleksandar Kovacevic","78","721","12.0","5.0","USA","27"
"2026-02-09","209098","Hamad Medjedovic","79","717","0.0","1.0","SRB","22"
"2026-02-09","207678","Juan Manuel Cerundolo","80","717","19.0","5.0","ARG","24"
"2026-02-09","207182","Emilio Nava","81","710","0.0","1.0","USA","24"
"2026-02-09","","Jan-Lennard Struff","82","706","0.0","2.0","",""
"2026-02-09","105902","James Duckworth","83","691","-3.0","3.0","AUS","34"
"2026-02-09","","Aleksandr Shevchenko","84","690","0.0","3.0","",""
"2026-02-09","105138","Roberto Bautista Agut","85","685","15.0","4.0","ESP","37"
"2026-02-09","207411","Jesper De Jong","86","673","0.0","2.0","NED","25"
"2026-02-09","207985","Jacob Fearnley","87","668","0.0","3.0","GBR","24"
"2026-02-09","126846","Aleksandar Vukic","88","656","0.0","3.0","AUS","29"
"2026-02-09","106426","Cristian Garin","89","656","0.0","3.0","CHI","29"
"2026-02-09","105870","Yannick Hanfmann","90","653","0.0","3.0","GER","34"
"2026-02-09","111513","Laslo Djere","91","651","0.0","3.0","SRB","30"
"2026-02-09","202058","Thiago Agustin Tirante","92","647","0.0","3.0","ARG","24"
"2026-02-09","200443","Adam Walton","93","643","-69.0","-12.0","AUS","26"
"2026-02-09","124079","Pedro Martinez","94","636","-92.0","-17.0","ESP","28"
"2026-02-09","200240","Vit Kopriva","95","632","0.0","2.0","CZE","28"
"2026-02-09","209860","Ignacio Buse","96","623","0.0","2.0","PER","21"
"2026-02-09","208134","Luca Nardi","97","621","50.0","9.0","ITA","22"
"2026-02-09","207494","Dalibor Svrcina","98","618","-25.0","-2.0","CZE","23"
"2026-02-09","200384","Hugo Gaston","99","616","0.0","0.0","FRA","25"
"2026-02-09","126535","Carlos Taberner","100","608","0.0","1.0","ESP","28"
"2026-02-09","209226","Adolfo Daniel Vallejo","101","580","0.0","3.0","PAR","21"
"2026-02-09","209262","Tristan Schoolkate","102","570","36.0","12.0","AUS","24"
"2026-02-09","210696","Alexander Blockx","103","570","-9.0","2.0","BEL","20"
"2026-02-09","208882","Roman Andres Burruchaga","104","568","56.0","14.0","ARG","24"
"2026-02-09","105807","Pablo Carreno Busta","105","566","-50.0","-5.0","ESP","34"
"2026-02-09","104527","Stan Wawrinka","106","562","25.0","7.0","SUI","40"
"2026-02-09","208233","Mattia Bellucci","107","553","-215.0","-33.0","ITA","24"
"2026-02-09","208353","Francesco Maestrelli","108","553","41.0","9.0","ITA","23"
"2026-02-09","200516","Patrick Kypson","109","552","0.0","-2.0","USA","26"
"2026-02-09","208260","Zachary Svajda","110","551","0.0","-1.0","USA","23"
"2026-02-09","111442","Jordan Thompson","111","548","0.0","-1.0","AUS","31"
"2026-02-09","111456","Mackenzie Mcdonald","112","547","0.0","-1.0","USA","30"
"2026-02-09","208014","Rinky Hijikata","113","546","-38.0","-10.0","AUS","24"
"2026-02-09","144642","Tomas Barrios Vera","114","546","0.0","-2.0","CHI","28"
"2026-02-09","208278","Shintaro Mochizuki","115","537","-14.0","-7.0","JPN","22"
"2026-02-09","","Chun-Hsin Tseng","116","536","32.0","6.0","",""
"2026-02-09","105676","David Goffin","117","515","0.0","-2.0","BEL","35"
"2026-02-09","202261","Otto Virtanen","118","513","0.0","-2.0","FIN","24"
"2026-02-09","","Christopher O'Connell","119","511","0.0","0.0","",""
"2026-02-09","208169","Titouan Droguet","120","510","107.0","30.0","FRA","24"
